Unnamed: 0,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,TravelInsurance
316,31,EMP_1,GRA_0,950000,5,1,FRE_0,EVE_0,0
1480,27,EMP_0,GRA_0,750000,4,0,FRE_1,EVE_0,0
1864,31,EMP_0,GRA_0,400000,6,1,FRE_0,EVE_0,1
1308,31,EMP_1,GRA_0,1250000,7,1,FRE_0,EVE_0,0
685,34,EMP_1,GRA_0,1500000,4,1,FRE_1,EVE_1,1
304,34,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,0
1890,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1436,31,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
301,27,EMP_0,GRA_0,850000,4,1,FRE_0,EVE_0,0
1782,34,EMP_1,GRA_0,850000,4,0,FRE_0,EVE_0,0
1422,28,EMP_1,GRA_0,700000,4,0,FRE_1,EVE_0,0
108,26,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,1
429,32,EMP_0,GRA_0,350000,2,0,FRE_0,EVE_0,0
603,33,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,1
1730,31,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
279,32,EMP_0,GRA_0,350000,6,0,FRE_0,EVE_0,0
773,31,EMP_1,GRA_0,950000,6,0,FRE_0,EVE_0,0
804,27,EMP_1,GRA_1,350000,4,1,FRE_0,EVE_0,0
38,34,EMP_0,GRA_0,1100000,2,0,FRE_0,EVE_0,0
808,34,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
1843,28,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
1786,31,EMP_1,GRA_0,950000,4,0,FRE_0,EVE_0,0
1237,31,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_1,0
888,28,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
1399,25,EMP_1,GRA_1,600000,3,1,FRE_0,EVE_0,0
514,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,1
1246,26,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,0
1250,28,EMP_1,GRA_0,800000,7,0,FRE_0,EVE_0,0
1019,27,EMP_0,GRA_0,850000,4,1,FRE_1,EVE_1,1
566,27,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_1,0
976,26,EMP_1,GRA_0,1300000,5,0,FRE_0,EVE_0,0
1926,25,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
257,33,EMP_1,GRA_0,550000,5,0,FRE_0,EVE_0,1
197,29,EMP_1,GRA_0,1150000,5,1,FRE_1,EVE_0,0
946,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
247,27,EMP_0,GRA_0,1050000,3,0,FRE_1,EVE_0,1
1943,29,EMP_1,GRA_0,1050000,2,0,FRE_0,EVE_0,0
1206,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0,1
1291,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
240,27,EMP_1,GRA_1,350000,7,0,FRE_0,EVE_0,0
1129,26,EMP_1,GRA_0,1500000,2,0,FRE_1,EVE_1,1
1741,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,0
460,25,EMP_1,GRA_1,1350000,6,0,FRE_0,EVE_1,1
1261,33,EMP_0,GRA_0,800000,6,1,FRE_0,EVE_0,1
24,31,EMP_0,GRA_0,1500000,7,0,FRE_1,EVE_1,0
1459,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1270,31,EMP_0,GRA_1,350000,3,0,FRE_0,EVE_0,0
1986,34,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1584,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
1354,26,EMP_1,GRA_0,1400000,9,1,FRE_0,EVE_1,1
749,34,EMP_0,GRA_0,1300000,8,0,FRE_0,EVE_0,1
1912,34,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
81,25,EMP_1,GRA_1,1150000,8,0,FRE_0,EVE_0,0
45,34,EMP_1,GRA_1,1400000,5,1,FRE_0,EVE_1,1
335,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0,1
405,32,EMP_0,GRA_0,850000,6,0,FRE_0,EVE_0,0
1272,33,EMP_0,GRA_0,650000,3,0,FRE_0,EVE_0,1
575,29,EMP_1,GRA_0,900000,6,0,FRE_1,EVE_0,1
424,29,EMP_1,GRA_0,1100000,7,1,FRE_1,EVE_0,1
1018,31,EMP_0,GRA_0,400000,7,0,FRE_0,EVE_0,0
1228,31,EMP_0,GRA_1,400000,4,1,FRE_0,EVE_0,0
966,25,EMP_1,GRA_0,1700000,4,1,FRE_1,EVE_0,1
601,34,EMP_1,GRA_0,1300000,5,0,FRE_0,EVE_0,0
355,28,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
718,27,EMP_0,GRA_0,900000,4,0,FRE_0,EVE_0,0
847,29,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,1
1146,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
896,33,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
548,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0,0
89,28,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0,0
196,34,EMP_1,GRA_0,1000000,7,0,FRE_0,EVE_0,1
200,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0,1
414,33,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
758,33,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,1
354,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0,1
417,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1565,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0,0
348,31,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,0
76,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0,1
836,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1,1
1260,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0,0
14,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
714,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
621,28,EMP_1,GRA_0,650000,4,0,FRE_0,EVE_0,0
39,33,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
604,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0,0
1731,31,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1706,33,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,0
334,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,1
1867,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,1
1225,31,EMP_0,GRA_1,350000,3,1,FRE_0,EVE_0,0
1052,29,EMP_1,GRA_0,1200000,7,1,FRE_0,EVE_0,0
1781,29,EMP_1,GRA_0,600000,5,1,FRE_0,EVE_0,0
1024,32,EMP_0,GRA_0,800000,9,0,FRE_0,EVE_1,1
142,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0,0
158,31,EMP_1,GRA_0,1250000,6,0,FRE_1,EVE_0,1
980,28,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0,0
1391,31,EMP_1,GRA_0,1400000,4,1,FRE_0,EVE_1,0
319,25,EMP_1,GRA_0,1700000,2,1,FRE_1,EVE_0,1
1276,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0,1
498,29,EMP_1,GRA_0,600000,5,0,FRE_0,EVE_0,0
666,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0,0
1569,27,EMP_0,GRA_0,500000,5,0,FRE_0,EVE_0,0
1752,26,EMP_0,GRA_0,500000,5,1,FRE_0,EVE_0,0
143,26,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,0
169,25,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0,0
585,34,EMP_1,GRA_1,1400000,7,1,FRE_0,EVE_1,1
399,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1311,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,1
214,27,EMP_0,GRA_0,850000,5,1,FRE_0,EVE_1,0
1740,26,EMP_1,GRA_0,600000,7,0,FRE_0,EVE_0,0
865,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
71,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0,0
940,25,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
624,34,EMP_1,GRA_0,1000000,9,0,FRE_0,EVE_0,0
296,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0,0
325,31,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,0
1147,26,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1,1
1700,28,EMP_1,GRA_0,800000,6,1,FRE_0,EVE_0,0
1966,34,EMP_1,GRA_0,700000,3,0,FRE_1,EVE_0,0
1080,28,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0,0
538,28,EMP_1,GRA_0,1150000,2,1,FRE_1,EVE_0,0
1410,28,EMP_1,GRA_0,550000,8,0,FRE_0,EVE_0,0
339,29,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0,0
828,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0,1
1047,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1006,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
1543,32,EMP_0,GRA_0,350000,4,0,FRE_0,EVE_0,0
270,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_1,1
386,28,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
589,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1976,32,EMP_0,GRA_0,900000,6,0,FRE_0,EVE_0,0
625,31,EMP_1,GRA_0,1750000,4,0,FRE_0,EVE_0,0
1515,32,EMP_0,GRA_0,350000,3,1,FRE_0,EVE_0,0
1398,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1394,30,EMP_1,GRA_1,650000,3,1,FRE_0,EVE_0,0
1441,31,EMP_0,GRA_0,400000,4,0,FRE_0,EVE_0,0
1401,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
1379,35,EMP_1,GRA_1,800000,3,0,FRE_1,EVE_0,0
1094,34,EMP_1,GRA_0,700000,5,1,FRE_0,EVE_0,0
1030,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0,0
1918,33,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
486,33,EMP_1,GRA_0,550000,4,0,FRE_1,EVE_0,0
731,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0,0
1279,29,EMP_1,GRA_0,1200000,5,0,FRE_1,EVE_0,1
567,35,EMP_1,GRA_1,800000,7,1,FRE_0,EVE_1,1
1490,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0,0
1518,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,1
1170,34,EMP_0,GRA_0,1300000,5,0,FRE_0,EVE_0,0
286,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
383,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1905,25,EMP_1,GRA_1,600000,4,1,FRE_1,EVE_0,0
1746,31,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0,0
1739,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1632,32,EMP_0,GRA_0,800000,7,0,FRE_0,EVE_0,0
978,32,EMP_0,GRA_0,900000,4,0,FRE_1,EVE_0,0
1372,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0,1
1108,35,EMP_1,GRA_1,950000,3,0,FRE_1,EVE_0,1
1295,35,EMP_0,GRA_0,900000,7,1,FRE_1,EVE_0,1
375,28,EMP_1,GRA_0,1100000,6,1,FRE_0,EVE_0,0
818,28,EMP_1,GRA_0,900000,4,0,FRE_0,EVE_0,1
1167,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,0
1952,31,EMP_0,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1074,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,0
378,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0,1
1960,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,1
450,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1,0
58,33,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
1468,31,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
712,28,EMP_1,GRA_0,1450000,9,0,FRE_1,EVE_1,1
1667,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
609,28,EMP_1,GRA_0,700000,7,1,FRE_1,EVE_1,1
44,25,EMP_1,GRA_0,1400000,7,0,FRE_0,EVE_1,1
23,28,EMP_0,GRA_0,600000,9,0,FRE_0,EVE_0,1
871,25,EMP_1,GRA_1,1700000,5,1,FRE_1,EVE_1,0
1772,28,EMP_1,GRA_0,1150000,8,0,FRE_1,EVE_0,0
72,28,EMP_1,GRA_0,800000,6,1,FRE_1,EVE_0,0
987,33,EMP_1,GRA_0,1400000,2,1,FRE_0,EVE_1,1
1125,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1710,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1800,25,EMP_0,GRA_0,750000,3,1,FRE_0,EVE_0,0
85,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0,1
358,34,EMP_1,GRA_0,1000000,5,0,FRE_1,EVE_0,0
1602,28,EMP_1,GRA_0,700000,5,0,FRE_0,EVE_0,0
278,32,EMP_0,GRA_0,800000,5,1,FRE_0,EVE_0,1
88,34,EMP_1,GRA_0,1050000,5,1,FRE_0,EVE_0,0
1096,30,EMP_1,GRA_1,1450000,7,1,FRE_1,EVE_1,1
1775,33,EMP_0,GRA_0,1100000,8,0,FRE_0,EVE_0,1
1900,27,EMP_1,GRA_1,1000000,3,1,FRE_0,EVE_0,0
422,34,EMP_1,GRA_0,1500000,7,1,FRE_1,EVE_1,1
1693,31,EMP_0,GRA_0,1300000,2,0,FRE_1,EVE_0,1
1732,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_1,0
1666,34,EMP_1,GRA_1,1300000,6,0,FRE_0,EVE_0,1
57,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0,1
1249,28,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
917,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
1506,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1457,25,EMP_1,GRA_1,600000,3,0,FRE_0,EVE_0,1
928,26,EMP_1,GRA_0,450000,7,0,FRE_0,EVE_0,1
391,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,1
997,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
310,30,EMP_1,GRA_1,550000,8,0,FRE_0,EVE_0,0
346,25,EMP_1,GRA_0,1800000,7,1,FRE_1,EVE_0,1
1280,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1136,27,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0,1
1903,33,EMP_0,GRA_0,650000,4,0,FRE_0,EVE_1,1
55,26,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
740,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0,1
1358,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1023,25,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1042,31,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1214,31,EMP_0,GRA_0,1200000,2,1,FRE_0,EVE_0,0
1630,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0,1
1910,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0,0
1699,28,EMP_1,GRA_0,700000,3,0,FRE_0,EVE_0,1
1932,35,EMP_1,GRA_1,800000,4,1,FRE_0,EVE_0,0
22,31,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
421,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
1223,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0,0
1541,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
146,30,EMP_1,GRA_1,750000,3,1,FRE_0,EVE_0,1
1012,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1026,28,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
1597,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,0
646,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
500,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
556,33,EMP_1,GRA_0,550000,4,1,FRE_0,EVE_0,0
372,29,EMP_1,GRA_0,350000,5,1,FRE_0,EVE_0,0
1492,27,EMP_1,GRA_1,1000000,6,0,FRE_0,EVE_0,0
1595,34,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1320,31,EMP_1,GRA_0,1350000,3,0,FRE_1,EVE_1,1
747,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1057,28,EMP_1,GRA_0,700000,6,1,FRE_0,EVE_0,0
1984,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1282,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1404,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0,1
1085,28,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0,0
459,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
569,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0,0
1930,31,EMP_0,GRA_0,1200000,7,0,FRE_0,EVE_0,0
21,29,EMP_1,GRA_0,350000,3,0,FRE_0,EVE_0,1
1935,33,EMP_0,GRA_0,1000000,6,0,FRE_1,EVE_0,0
412,28,EMP_0,GRA_0,300000,7,1,FRE_0,EVE_0,0
1835,31,EMP_0,GRA_1,400000,5,0,FRE_0,EVE_0,0
633,28,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0,0
899,25,EMP_1,GRA_0,1700000,3,0,FRE_1,EVE_0,1
1139,26,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1587,28,EMP_1,GRA_0,750000,3,0,FRE_0,EVE_0,0
401,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
711,34,EMP_1,GRA_0,1000000,8,0,FRE_0,EVE_0,1
1462,28,EMP_1,GRA_0,500000,3,1,FRE_0,EVE_0,0
1755,34,EMP_1,GRA_0,850000,5,1,FRE_0,EVE_0,0
954,34,EMP_1,GRA_0,1000000,5,1,FRE_1,EVE_0,0
1005,27,EMP_1,GRA_1,350000,4,0,FRE_0,EVE_0,0
287,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
13,31,EMP_0,GRA_0,1500000,6,0,FRE_1,EVE_1,1
812,33,EMP_0,GRA_0,1000000,4,1,FRE_0,EVE_0,0
584,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
267,33,EMP_0,GRA_0,1100000,4,0,FRE_0,EVE_0,1
248,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1509,28,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_0,0
1687,31,EMP_0,GRA_1,400000,4,1,FRE_0,EVE_0,0
406,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,1
561,29,EMP_1,GRA_0,1050000,9,0,FRE_0,EVE_0,0
1783,29,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,1
1721,30,EMP_1,GRA_1,1450000,2,1,FRE_1,EVE_1,1
717,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0,0
1471,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0,1
418,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0,0
8,28,EMP_1,GRA_0,1450000,6,1,FRE_1,EVE_1,1
371,27,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_1,0
1688,31,EMP_1,GRA_0,1250000,8,0,FRE_0,EVE_0,0
684,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
27,28,EMP_1,GRA_0,1250000,2,0,FRE_1,EVE_0,0
918,33,EMP_0,GRA_0,1000000,7,1,FRE_0,EVE_0,1
490,29,EMP_1,GRA_0,1200000,5,1,FRE_0,EVE_0,0
1313,29,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,0
849,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
258,29,EMP_1,GRA_0,900000,7,0,FRE_1,EVE_0,0
1883,27,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0,0
1010,27,EMP_0,GRA_0,500000,8,0,FRE_0,EVE_0,0
1359,32,EMP_0,GRA_0,850000,9,0,FRE_1,EVE_0,1
1113,33,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
1621,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0,0
1612,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1140,28,EMP_1,GRA_0,750000,4,0,FRE_1,EVE_1,0
952,28,EMP_1,GRA_0,1450000,5,0,FRE_1,EVE_1,1
1053,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,1
177,28,EMP_1,GRA_0,1250000,5,0,FRE_0,EVE_0,0
1790,28,EMP_1,GRA_0,1150000,4,0,FRE_0,EVE_0,0
1453,30,EMP_1,GRA_1,550000,3,1,FRE_0,EVE_0,0
1885,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0,0
370,31,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1464,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
33,32,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_0,0
1427,25,EMP_1,GRA_1,1150000,6,0,FRE_0,EVE_0,1
529,28,EMP_1,GRA_0,1250000,4,0,FRE_1,EVE_0,0
1809,28,EMP_0,GRA_0,300000,6,1,FRE_0,EVE_0,0
657,28,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,1
722,33,EMP_0,GRA_0,400000,8,0,FRE_0,EVE_0,1
48,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
1573,33,EMP_0,GRA_0,650000,4,1,FRE_0,EVE_0,0
912,31,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
1323,34,EMP_1,GRA_0,1750000,5,0,FRE_0,EVE_0,0
543,34,EMP_1,GRA_0,850000,3,1,FRE_0,EVE_0,0
1194,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
947,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1433,31,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1131,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1092,31,EMP_0,GRA_0,1500000,7,0,FRE_1,EVE_1,1
845,28,EMP_1,GRA_0,750000,3,1,FRE_0,EVE_0,0
290,32,EMP_0,GRA_0,900000,6,1,FRE_0,EVE_0,0
971,34,EMP_1,GRA_0,1050000,6,0,FRE_0,EVE_1,1
171,28,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,0
786,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1450,34,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0,1
965,25,EMP_1,GRA_1,1150000,8,0,FRE_1,EVE_0,0
183,25,EMP_1,GRA_1,1700000,3,1,FRE_1,EVE_0,0
29,31,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0,0
461,35,EMP_0,GRA_0,900000,4,1,FRE_0,EVE_0,1
574,29,EMP_1,GRA_0,1150000,5,0,FRE_1,EVE_0,0
945,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,0
1035,34,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0,0
326,28,EMP_1,GRA_0,1150000,5,0,FRE_0,EVE_0,0
1807,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
627,27,EMP_0,GRA_0,500000,6,0,FRE_0,EVE_0,0
411,28,EMP_0,GRA_0,600000,6,0,FRE_0,EVE_0,0
11,26,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
1911,27,EMP_1,GRA_1,1550000,6,1,FRE_1,EVE_0,1
1692,29,EMP_1,GRA_0,1100000,6,0,FRE_1,EVE_0,0
16,28,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0,0
5,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
110,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
659,34,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,0
305,26,EMP_1,GRA_0,1250000,4,1,FRE_0,EVE_1,0
1934,25,EMP_1,GRA_1,1350000,3,1,FRE_1,EVE_1,0
1386,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
502,28,EMP_0,GRA_0,300000,4,1,FRE_0,EVE_0,1
42,26,EMP_1,GRA_0,1500000,2,1,FRE_1,EVE_1,1
1724,28,EMP_1,GRA_0,900000,4,0,FRE_1,EVE_0,1
820,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
254,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
854,32,EMP_0,GRA_0,850000,3,1,FRE_0,EVE_0,0
135,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_1,1
1353,33,EMP_1,GRA_0,1200000,2,0,FRE_0,EVE_0,0
195,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
1562,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,1
1766,26,EMP_0,GRA_0,550000,4,0,FRE_0,EVE_0,0
350,31,EMP_1,GRA_0,950000,5,0,FRE_1,EVE_1,0
337,30,EMP_1,GRA_1,550000,7,0,FRE_1,EVE_0,0
1979,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1538,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
1174,30,EMP_1,GRA_1,800000,4,1,FRE_1,EVE_0,0
1950,28,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1,0
1503,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
261,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,1
1213,25,EMP_0,GRA_0,750000,2,0,FRE_0,EVE_1,1
188,26,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0,0
856,34,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0,1
1928,34,EMP_1,GRA_0,1500000,7,0,FRE_1,EVE_1,1
1183,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
161,34,EMP_1,GRA_1,1400000,3,1,FRE_0,EVE_1,1
186,28,EMP_1,GRA_0,500000,9,0,FRE_0,EVE_0,1
1063,28,EMP_1,GRA_0,1200000,6,0,FRE_0,EVE_0,0
698,33,EMP_1,GRA_0,1200000,7,0,FRE_0,EVE_0,1
434,34,EMP_1,GRA_0,1300000,7,0,FRE_0,EVE_0,1
