index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad
1170,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0
1171,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1
1172,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0
1173,31,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1
1174,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0
1175,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1
1176,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0
1177,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0
1178,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0
1179,28,EMP_1,GRA_0,650000,4,0,FRE_0,EVE_0
1180,33,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1
1181,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0
1182,31,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0
1183,33,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0
1184,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0
1185,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0
1186,31,EMP_0,GRA_1,350000,3,1,FRE_0,EVE_0
1187,29,EMP_1,GRA_0,1200000,7,1,FRE_0,EVE_0
1188,29,EMP_1,GRA_0,600000,5,1,FRE_0,EVE_0
1189,32,EMP_0,GRA_0,800000,9,0,FRE_0,EVE_1
1190,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0
1191,31,EMP_1,GRA_0,1250000,6,0,FRE_1,EVE_0
1192,28,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0
1193,31,EMP_1,GRA_0,1400000,4,1,FRE_0,EVE_1
1194,25,EMP_1,GRA_0,1700000,2,1,FRE_1,EVE_0
1195,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0
1196,29,EMP_1,GRA_0,600000,5,0,FRE_0,EVE_0
1197,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0
1198,27,EMP_0,GRA_0,500000,5,0,FRE_0,EVE_0
1199,26,EMP_0,GRA_0,500000,5,1,FRE_0,EVE_0
1200,26,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0
1201,25,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0
1202,34,EMP_1,GRA_1,1400000,7,1,FRE_0,EVE_1
1203,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0
1204,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0
1205,27,EMP_0,GRA_0,850000,5,1,FRE_0,EVE_1
1206,26,EMP_1,GRA_0,600000,7,0,FRE_0,EVE_0
1207,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1
1208,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0
1209,25,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1
1210,34,EMP_1,GRA_0,1000000,9,0,FRE_0,EVE_0
1211,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0
1212,31,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0
1213,26,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1
1214,28,EMP_1,GRA_0,800000,6,1,FRE_0,EVE_0
1215,34,EMP_1,GRA_0,700000,3,0,FRE_1,EVE_0
1216,28,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0
1217,28,EMP_1,GRA_0,1150000,2,1,FRE_1,EVE_0
1218,28,EMP_1,GRA_0,550000,8,0,FRE_0,EVE_0
1219,29,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0
1220,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0
1221,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1
1222,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0
1223,32,EMP_0,GRA_0,350000,4,0,FRE_0,EVE_0
1224,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_1
1225,28,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1
1226,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1
1227,32,EMP_0,GRA_0,900000,6,0,FRE_0,EVE_0
1228,31,EMP_1,GRA_0,1750000,4,0,FRE_0,EVE_0
1229,32,EMP_0,GRA_0,350000,3,1,FRE_0,EVE_0
1230,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1
1231,30,EMP_1,GRA_1,650000,3,1,FRE_0,EVE_0
1232,31,EMP_0,GRA_0,400000,4,0,FRE_0,EVE_0
1233,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0
1234,35,EMP_1,GRA_1,800000,3,0,FRE_1,EVE_0
1235,34,EMP_1,GRA_0,700000,5,1,FRE_0,EVE_0
1236,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0
1237,33,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1
1238,33,EMP_1,GRA_0,550000,4,0,FRE_1,EVE_0
1239,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0
1240,29,EMP_1,GRA_0,1200000,5,0,FRE_1,EVE_0
1241,35,EMP_1,GRA_1,800000,7,1,FRE_0,EVE_1
1242,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0
1243,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0
1244,34,EMP_0,GRA_0,1300000,5,0,FRE_0,EVE_0
1245,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0
1246,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1247,25,EMP_1,GRA_1,600000,4,1,FRE_1,EVE_0
1248,31,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0
1249,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0
1250,32,EMP_0,GRA_0,800000,7,0,FRE_0,EVE_0
1251,32,EMP_0,GRA_0,900000,4,0,FRE_1,EVE_0
1252,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0
1253,35,EMP_1,GRA_1,950000,3,0,FRE_1,EVE_0
1254,35,EMP_0,GRA_0,900000,7,1,FRE_1,EVE_0
1255,28,EMP_1,GRA_0,1100000,6,1,FRE_0,EVE_0
1256,28,EMP_1,GRA_0,900000,4,0,FRE_0,EVE_0
1257,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0
1258,31,EMP_0,GRA_0,1500000,4,0,FRE_1,EVE_1
1259,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1
1260,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0
1261,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0
1262,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1
1263,33,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1
1264,31,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0
1265,28,EMP_1,GRA_0,1450000,9,0,FRE_1,EVE_1
1266,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0
1267,28,EMP_1,GRA_0,700000,7,1,FRE_1,EVE_1
1268,25,EMP_1,GRA_0,1400000,7,0,FRE_0,EVE_1
1269,28,EMP_0,GRA_0,600000,9,0,FRE_0,EVE_0
1270,25,EMP_1,GRA_1,1700000,5,1,FRE_1,EVE_1
1271,28,EMP_1,GRA_0,1150000,8,0,FRE_1,EVE_0
1272,28,EMP_1,GRA_0,800000,6,1,FRE_1,EVE_0
1273,33,EMP_1,GRA_0,1400000,2,1,FRE_0,EVE_1
1274,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0
1275,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1
1276,25,EMP_0,GRA_0,750000,3,1,FRE_0,EVE_0
1277,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0
1278,34,EMP_1,GRA_0,1000000,5,0,FRE_1,EVE_0
1279,28,EMP_1,GRA_0,700000,5,0,FRE_0,EVE_0
1280,32,EMP_0,GRA_0,800000,5,1,FRE_0,EVE_0
1281,34,EMP_1,GRA_0,1050000,5,1,FRE_0,EVE_0
1282,30,EMP_1,GRA_1,1450000,7,1,FRE_1,EVE_1
1283,33,EMP_0,GRA_0,1100000,8,0,FRE_0,EVE_0
1284,27,EMP_1,GRA_1,1000000,3,1,FRE_0,EVE_0
1285,34,EMP_1,GRA_0,1500000,7,1,FRE_1,EVE_1
1286,31,EMP_0,GRA_0,1300000,2,0,FRE_1,EVE_0
1287,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_1
1288,34,EMP_1,GRA_1,1300000,6,0,FRE_0,EVE_0
1289,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0
1290,28,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0
1291,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0
1292,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0
1293,25,EMP_1,GRA_1,600000,3,0,FRE_0,EVE_0
1294,26,EMP_1,GRA_0,450000,7,0,FRE_0,EVE_0
1295,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0
1296,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0
1297,30,EMP_1,GRA_1,550000,8,0,FRE_0,EVE_0
1298,25,EMP_1,GRA_0,1800000,7,1,FRE_1,EVE_0
1299,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1
1300,27,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0
1301,33,EMP_0,GRA_0,650000,4,0,FRE_0,EVE_1
1302,26,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0
1303,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0
1304,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1
1305,25,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1
1306,31,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0
1307,31,EMP_0,GRA_0,1200000,2,1,FRE_0,EVE_0
1308,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0
1309,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0
1310,28,EMP_1,GRA_0,700000,3,0,FRE_0,EVE_0
1311,35,EMP_1,GRA_1,800000,4,1,FRE_0,EVE_0
1312,31,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1313,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0
1314,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0
1315,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1316,30,EMP_1,GRA_1,750000,3,1,FRE_0,EVE_0
1317,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0
1318,28,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0
1319,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0
1320,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0
1321,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1
1322,33,EMP_1,GRA_0,550000,4,1,FRE_0,EVE_0
1323,29,EMP_1,GRA_0,350000,5,1,FRE_0,EVE_0
1324,27,EMP_1,GRA_1,1000000,6,0,FRE_0,EVE_0
1325,34,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0
1326,31,EMP_1,GRA_0,1350000,3,0,FRE_1,EVE_1
1327,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0
1328,28,EMP_1,GRA_0,700000,6,1,FRE_0,EVE_0
1329,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0
1330,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1
1331,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0
1332,28,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0
1333,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1
1334,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0
1335,31,EMP_0,GRA_0,1200000,7,0,FRE_0,EVE_0
1336,29,EMP_1,GRA_0,350000,3,0,FRE_0,EVE_0
1337,33,EMP_0,GRA_0,1000000,6,0,FRE_1,EVE_0
1338,28,EMP_0,GRA_0,300000,7,1,FRE_0,EVE_0
1339,31,EMP_0,GRA_1,400000,5,0,FRE_0,EVE_0
1340,28,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0
1341,25,EMP_1,GRA_0,1700000,3,0,FRE_1,EVE_0
1342,26,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0
1343,28,EMP_1,GRA_0,750000,3,0,FRE_0,EVE_0
1344,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0
1345,34,EMP_1,GRA_0,1000000,8,0,FRE_0,EVE_0
1346,28,EMP_1,GRA_0,500000,3,1,FRE_0,EVE_0
1347,34,EMP_1,GRA_0,850000,5,1,FRE_0,EVE_0
1348,34,EMP_1,GRA_0,1000000,5,1,FRE_1,EVE_0
1349,27,EMP_1,GRA_1,350000,4,0,FRE_0,EVE_0
1350,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0
1351,31,EMP_0,GRA_0,1500000,6,0,FRE_1,EVE_1
1352,33,EMP_0,GRA_0,1000000,4,1,FRE_0,EVE_0
1353,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0
1354,33,EMP_0,GRA_0,1100000,4,0,FRE_0,EVE_0
1355,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0
1356,28,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_0
1357,31,EMP_0,GRA_1,400000,4,1,FRE_0,EVE_0
1358,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0
1359,29,EMP_1,GRA_0,1050000,9,0,FRE_0,EVE_0
1360,29,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0
1361,30,EMP_1,GRA_1,1450000,2,1,FRE_1,EVE_1
1362,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0
1363,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0
1364,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0
1365,28,EMP_1,GRA_0,1450000,6,1,FRE_1,EVE_1
1366,27,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_1
1367,31,EMP_1,GRA_0,1250000,8,0,FRE_0,EVE_0
1368,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0
1369,28,EMP_1,GRA_0,1250000,2,0,FRE_1,EVE_0
1370,33,EMP_0,GRA_0,1000000,7,1,FRE_0,EVE_0
1371,29,EMP_1,GRA_0,1200000,5,1,FRE_0,EVE_0
1372,29,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0
1373,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0
1374,29,EMP_1,GRA_0,900000,7,0,FRE_1,EVE_0
1375,27,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0
1376,27,EMP_0,GRA_0,500000,8,0,FRE_0,EVE_0
1377,32,EMP_0,GRA_0,850000,9,0,FRE_1,EVE_0
1378,33,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0
1379,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0
1380,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1
1381,28,EMP_1,GRA_0,750000,4,0,FRE_1,EVE_1
1382,28,EMP_1,GRA_0,1450000,5,0,FRE_1,EVE_1
1383,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0
1384,28,EMP_1,GRA_0,1250000,5,0,FRE_0,EVE_0
1385,28,EMP_1,GRA_0,1150000,4,0,FRE_0,EVE_0
1386,30,EMP_1,GRA_1,550000,3,1,FRE_0,EVE_0
1387,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0
1388,31,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0
1389,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0
1390,32,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_0
1391,25,EMP_1,GRA_1,1150000,6,0,FRE_0,EVE_0
1392,28,EMP_1,GRA_0,1250000,4,0,FRE_1,EVE_0
1393,28,EMP_0,GRA_0,300000,6,1,FRE_0,EVE_0
1394,28,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0
1395,33,EMP_0,GRA_0,400000,8,0,FRE_0,EVE_0
1396,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0
1397,33,EMP_0,GRA_0,650000,4,1,FRE_0,EVE_0
1398,31,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1
1399,34,EMP_1,GRA_0,1750000,5,0,FRE_0,EVE_0
1400,34,EMP_1,GRA_0,850000,3,1,FRE_0,EVE_0
1401,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1
1402,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0
1403,31,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1
1404,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0
1405,31,EMP_0,GRA_0,1500000,7,0,FRE_1,EVE_1
1406,28,EMP_1,GRA_0,750000,3,1,FRE_0,EVE_0
1407,32,EMP_0,GRA_0,900000,6,1,FRE_0,EVE_0
1408,34,EMP_1,GRA_0,1050000,6,0,FRE_0,EVE_1
1409,28,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0
1410,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0
1411,34,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0
1412,25,EMP_1,GRA_1,1150000,8,0,FRE_1,EVE_0
1413,25,EMP_1,GRA_1,1700000,3,1,FRE_1,EVE_0
1414,31,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0
1415,35,EMP_0,GRA_0,900000,4,1,FRE_0,EVE_0
1416,29,EMP_1,GRA_0,1150000,5,0,FRE_1,EVE_0
1417,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0
1418,34,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0
1419,28,EMP_1,GRA_0,1150000,5,0,FRE_0,EVE_0
1420,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0
1421,27,EMP_0,GRA_0,500000,6,0,FRE_0,EVE_0
1422,28,EMP_0,GRA_0,600000,6,0,FRE_0,EVE_0
1423,26,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1
1424,27,EMP_1,GRA_1,1550000,6,1,FRE_1,EVE_0
1425,29,EMP_1,GRA_0,1100000,6,0,FRE_1,EVE_0
1426,28,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0
1427,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0
1428,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0
1429,34,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0
1430,26,EMP_1,GRA_0,1250000,4,1,FRE_0,EVE_1
1431,25,EMP_1,GRA_1,1350000,3,1,FRE_1,EVE_1
1432,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0
1433,28,EMP_0,GRA_0,300000,4,1,FRE_0,EVE_0
1434,26,EMP_1,GRA_0,1500000,2,1,FRE_1,EVE_1
1435,28,EMP_1,GRA_0,900000,4,0,FRE_1,EVE_0
1436,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0
1437,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0
1438,32,EMP_0,GRA_0,850000,3,1,FRE_0,EVE_0
1439,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_1
1440,33,EMP_1,GRA_0,1200000,2,0,FRE_0,EVE_0
1441,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1
1442,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1443,26,EMP_0,GRA_0,550000,4,0,FRE_0,EVE_0
1444,31,EMP_1,GRA_0,950000,5,0,FRE_1,EVE_1
1445,30,EMP_1,GRA_1,550000,7,0,FRE_1,EVE_0
1446,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0
1447,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0
1448,30,EMP_1,GRA_1,800000,4,1,FRE_1,EVE_0
1449,28,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1
1450,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0
1451,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0
1452,25,EMP_0,GRA_0,750000,2,0,FRE_0,EVE_1
1453,26,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0
1454,34,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0
1455,34,EMP_1,GRA_0,1500000,7,0,FRE_1,EVE_1
1456,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0
1457,34,EMP_1,GRA_1,1400000,3,1,FRE_0,EVE_1
1458,28,EMP_1,GRA_0,500000,9,0,FRE_0,EVE_0
1459,28,EMP_1,GRA_0,1200000,6,0,FRE_0,EVE_0
1460,33,EMP_1,GRA_0,1200000,7,0,FRE_0,EVE_0
1461,34,EMP_1,GRA_0,1300000,7,0,FRE_0,EVE_0
1462,29,EMP_1,GRA_0,350000,8,1,FRE_0,EVE_0
1463,34,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1
1464,25,EMP_1,GRA_0,1400000,9,1,FRE_0,EVE_1
1465,33,EMP_0,GRA_0,1000000,4,0,FRE_0,EVE_0
1466,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0
1467,29,EMP_1,GRA_0,1050000,7,1,FRE_0,EVE_0
1468,31,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0
1469,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0
1470,29,EMP_1,GRA_0,1050000,6,1,FRE_1,EVE_0
1471,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0
1472,26,EMP_1,GRA_0,500000,6,0,FRE_0,EVE_0
1473,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0
1474,28,EMP_1,GRA_0,1100000,2,1,FRE_0,EVE_0
1475,28,EMP_0,GRA_0,600000,3,0,FRE_0,EVE_0
1476,26,EMP_1,GRA_0,1400000,7,1,FRE_0,EVE_1
1477,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1
1478,35,EMP_0,GRA_0,1100000,5,0,FRE_0,EVE_0
1479,35,EMP_1,GRA_1,800000,7,0,FRE_0,EVE_0
1480,31,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0
1481,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0
1482,31,EMP_0,GRA_0,1300000,4,1,FRE_0,EVE_0
1483,28,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0
1484,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0
1485,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0
1486,28,EMP_0,GRA_0,600000,8,0,FRE_1,EVE_0
1487,31,EMP_1,GRA_0,1650000,7,1,FRE_1,EVE_0
1488,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1
1489,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1
1490,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0
1491,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1
1492,26,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_1
1493,28,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_0
1494,35,EMP_0,GRA_0,1100000,4,1,FRE_0,EVE_0
1495,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1
1496,32,EMP_0,GRA_0,850000,5,1,FRE_1,EVE_0
1497,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0
1498,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_0
1499,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0
1500,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0
1501,29,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0
1502,28,EMP_1,GRA_0,1250000,5,0,FRE_1,EVE_0
1503,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0
1504,33,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0
1505,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_1
1506,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0
1507,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0
1508,27,EMP_1,GRA_1,800000,5,1,FRE_0,EVE_0
1509,31,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0
1510,34,EMP_1,GRA_0,1000000,5,0,FRE_0,EVE_0
1511,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0
1512,26,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0
1513,28,EMP_1,GRA_0,800000,3,1,FRE_0,EVE_0
1514,28,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0
1515,26,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0
1516,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0
1517,34,EMP_1,GRA_0,1500000,3,1,FRE_1,EVE_1
1518,33,EMP_0,GRA_0,1000000,5,0,FRE_1,EVE_0
1519,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0
1520,31,EMP_1,GRA_0,900000,8,0,FRE_0,EVE_1
1521,31,EMP_0,GRA_0,1200000,6,0,FRE_0,EVE_0
1522,28,EMP_1,GRA_0,800000,5,1,FRE_0,EVE_0
1523,28,EMP_0,GRA_0,300000,7,0,FRE_0,EVE_0
1524,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0
1525,28,EMP_1,GRA_0,600000,3,1,FRE_0,EVE_0
1526,32,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_0
1527,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0
1528,29,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0
1529,34,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0
1530,28,EMP_1,GRA_0,700000,2,1,FRE_0,EVE_0
1531,28,EMP_0,GRA_1,300000,4,1,FRE_0,EVE_0
1532,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_0
1533,30,EMP_1,GRA_1,1450000,5,0,FRE_1,EVE_1
1534,33,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0
1535,29,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0
1536,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0
1537,25,EMP_1,GRA_0,1700000,4,0,FRE_1,EVE_0
1538,26,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0
1539,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0
1540,32,EMP_0,GRA_0,350000,6,0,FRE_0,EVE_0
1541,32,EMP_0,GRA_0,850000,9,0,FRE_0,EVE_0
1542,32,EMP_0,GRA_0,800000,5,0,FRE_0,EVE_0
1543,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0
1544,34,EMP_1,GRA_0,500000,7,0,FRE_0,EVE_0
1545,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0
1546,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0
1547,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1
1548,29,EMP_1,GRA_0,350000,6,1,FRE_0,EVE_0
1549,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1550,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0
