age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,WOR_0,188505,EDU_7,13,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,25,NAT_0,INC_0
48,WOR_3,79001,EDU_2,12,MAR_3,OCC_9,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
24,WOR_0,114873,EDU_1,9,MAR_0,OCC_2,REL_2,RAC_3,GEN_0,0,0,40,NAT_0,INC_0
17,WOR_2,387063,EDU_4,6,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
18,WOR_0,198614,EDU_0,7,MAR_0,OCC_10,REL_0,RAC_0,GEN_1,0,0,8,NAT_0,INC_0
24,WOR_0,72143,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
19,WOR_0,160811,EDU_1,9,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,38,NAT_0,INC_0
20,WOR_0,159297,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_2,GEN_1,0,0,15,NAT_0,INC_0
66,WOR_2,59056,EDU_4,6,MAR_1,OCC_3,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
27,WOR_3,37302,EDU_0,7,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
51,WOR_3,32372,EDU_13,8,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,99,NAT_0,INC_0
56,WOR_0,435022,EDU_3,10,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
20,WOR_0,271379,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,25,NAT_0,INC_0
33,WOR_1,177216,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
39,WOR_0,179668,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,15024,0,40,NAT_0,INC_1
27,WOR_0,209443,EDU_7,13,MAR_6,OCC_10,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
31,WOR_3,23500,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,75,NAT_0,INC_0
35,WOR_0,151322,EDU_3,10,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
47,WOR_0,122194,EDU_1,9,MAR_3,OCC_6,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
43,WOR_1,209544,EDU_8,14,MAR_0,OCC_8,REL_2,RAC_1,GEN_1,10520,0,50,NAT_0,INC_1
46,WOR_1,125892,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
26,WOR_2,131777,EDU_7,13,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,2002,40,NAT_0,INC_0
41,WOR_0,145175,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,3103,0,40,NAT_0,INC_1
45,WOR_0,189123,EDU_1,9,MAR_0,OCC_0,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
38,WOR_0,171150,EDU_6,4,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,3781,0,78,NAT_0,INC_0
73,WOR_0,139978,EDU_0,7,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
61,WOR_2,198686,EDU_2,12,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,2,NAT_0,INC_1
34,WOR_6,202450,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
18,WOR_0,206008,EDU_3,10,MAR_0,OCC_10,REL_3,RAC_1,GEN_0,2176,0,40,NAT_0,INC_0
20,WOR_0,227778,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,56,NAT_0,INC_0
39,WOR_0,282153,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
17,WOR_0,188996,EDU_12,5,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
32,WOR_0,137421,EDU_1,9,MAR_5,OCC_4,REL_5,RAC_3,GEN_0,0,0,40,NAT_4,INC_0
48,WOR_0,138970,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
38,WOR_0,20308,EDU_1,9,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
23,WOR_0,189461,EDU_1,9,MAR_0,OCC_10,REL_5,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
30,WOR_1,257796,EDU_3,10,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
31,WOR_0,207100,EDU_7,13,MAR_0,OCC_8,REL_0,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
29,WOR_0,301031,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
47,WOR_3,131826,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
60,WOR_2,167978,EDU_1,9,MAR_0,OCC_3,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
46,WOR_3,101722,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,3137,0,40,NAT_0,INC_0
41,WOR_0,407425,EDU_13,8,MAR_3,OCC_0,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
40,WOR_1,196234,EDU_1,9,MAR_3,OCC_6,REL_0,RAC_1,GEN_1,0,0,40,NAT_12,INC_0
50,WOR_1,24013,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_1
21,WOR_0,190916,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
56,WOR_6,184598,EDU_12,5,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,99,NAT_0,INC_0
63,WOR_0,133144,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,2580,0,20,NAT_0,INC_0
50,WOR_0,137815,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
42,WOR_0,136419,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
31,WOR_0,129804,EDU_12,5,MAR_0,OCC_1,REL_2,RAC_1,GEN_0,0,0,40,NAT_12,INC_0
17,WOR_8,131593,EDU_0,7,MAR_0,OCC_3,REL_0,RAC_0,GEN_1,0,0,20,NAT_0,INC_0
39,WOR_0,98948,EDU_2,12,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
27,WOR_3,140863,EDU_12,5,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
22,WOR_0,33087,EDU_1,9,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
57,WOR_0,255406,EDU_1,9,MAR_3,OCC_6,REL_2,RAC_1,GEN_1,0,1980,44,NAT_0,INC_0
34,WOR_1,240252,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
33,WOR_0,86143,EDU_3,10,MAR_0,OCC_8,REL_0,RAC_2,GEN_0,0,0,40,NAT_8,INC_0
32,WOR_0,198452,EDU_1,9,MAR_1,OCC_1,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
58,WOR_0,142158,EDU_7,13,MAR_3,OCC_8,REL_3,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
31,WOR_0,101352,EDU_7,13,MAR_0,OCC_8,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
30,WOR_0,203488,EDU_1,9,MAR_0,OCC_6,REL_0,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
44,WOR_0,297248,EDU_1,9,MAR_5,OCC_6,REL_3,RAC_1,GEN_0,0,0,40,NAT_15,INC_0
30,WOR_0,218551,EDU_11,11,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
31,WOR_4,101345,EDU_1,9,MAR_0,OCC_13,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
37,WOR_0,289886,EDU_3,10,MAR_0,OCC_4,REL_5,RAC_2,GEN_0,0,0,30,NAT_13,INC_0
46,WOR_0,164733,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,41,NAT_0,INC_0
44,WOR_5,138634,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_5,319027,EDU_1,9,MAR_0,OCC_5,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
17,WOR_0,318918,EDU_4,6,MAR_0,OCC_1,REL_0,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
32,WOR_0,194141,EDU_1,9,MAR_3,OCC_0,REL_0,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
26,WOR_2,157008,EDU_1,9,MAR_3,OCC_3,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
45,WOR_6,32356,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,51,NAT_0,INC_0
43,WOR_1,227734,EDU_11,11,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,22,NAT_0,INC_0
31,WOR_0,34503,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
56,WOR_0,121362,EDU_7,13,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,32,NAT_0,INC_0
43,WOR_0,206139,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
29,WOR_0,84366,EDU_4,6,MAR_5,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_4,INC_0
36,WOR_3,143385,EDU_1,9,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
66,WOR_3,37170,EDU_1,9,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,42,NAT_0,INC_1
23,WOR_0,117606,EDU_7,13,MAR_0,OCC_8,REL_0,RAC_1,GEN_1,0,0,60,NAT_0,INC_0
47,WOR_0,83407,EDU_1,9,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,84,NAT_0,INC_1
21,WOR_0,165107,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
75,WOR_0,256474,EDU_8,14,MAR_0,OCC_2,REL_2,RAC_1,GEN_0,0,0,16,NAT_0,INC_0
60,WOR_1,169015,EDU_3,10,MAR_2,OCC_8,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
18,WOR_5,191117,EDU_0,7,MAR_0,OCC_4,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
47,WOR_1,97419,EDU_7,13,MAR_3,OCC_5,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
35,WOR_0,197719,EDU_3,10,MAR_0,OCC_0,REL_5,RAC_4,GEN_0,0,0,40,NAT_0,INC_0
39,WOR_0,147500,EDU_1,9,MAR_1,OCC_5,REL_4,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
44,WOR_0,147206,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
30,WOR_5,126414,EDU_7,13,MAR_5,OCC_7,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
59,WOR_0,175689,EDU_3,10,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,14,NAT_22,INC_1
67,WOR_1,31924,EDU_3,10,MAR_2,OCC_4,REL_2,RAC_1,GEN_1,2964,0,41,NAT_0,INC_0
53,WOR_6,55139,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
23,WOR_5,287988,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,10520,0,40,NAT_0,INC_1
22,WOR_2,217421,EDU_3,10,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
18,WOR_0,219404,EDU_10,3,MAR_0,OCC_1,REL_2,RAC_1,GEN_0,0,0,48,NAT_4,INC_0
43,WOR_0,159549,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
72,WOR_3,379376,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,35,NAT_0,INC_0
56,WOR_6,98418,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,99999,0,40,NAT_0,INC_1
60,WOR_0,132529,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
42,WOR_0,409902,EDU_1,9,MAR_0,OCC_8,REL_3,RAC_0,GEN_1,0,0,25,NAT_0,INC_0
28,WOR_0,298696,EDU_7,13,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
37,WOR_0,116409,EDU_5,15,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
51,WOR_5,82504,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
50,WOR_0,193884,EDU_6,4,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_33,INC_0
26,WOR_2,264300,EDU_3,10,MAR_1,OCC_3,REL_4,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
48,WOR_0,164200,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
45,WOR_6,145290,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
63,WOR_0,254907,EDU_11,11,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
30,WOR_0,128016,EDU_7,13,MAR_0,OCC_8,REL_2,RAC_1,GEN_1,0,0,55,NAT_0,INC_0
50,WOR_0,146310,EDU_12,5,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
34,WOR_0,198091,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,72,NAT_0,INC_0
39,WOR_3,597843,EDU_8,14,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,50,NAT_15,INC_0
21,WOR_0,172047,EDU_3,10,MAR_0,OCC_9,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
37,WOR_1,343052,EDU_1,9,MAR_4,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
30,WOR_1,204494,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,3137,0,70,NAT_7,INC_0
40,WOR_0,85995,EDU_4,6,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
47,WOR_0,95661,EDU_3,10,MAR_2,OCC_8,REL_2,RAC_1,GEN_1,0,0,45,NAT_7,INC_0
65,WOR_4,325089,EDU_4,6,MAR_3,OCC_6,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
51,WOR_0,54465,EDU_11,11,MAR_3,OCC_5,REL_2,RAC_1,GEN_1,0,0,48,NAT_0,INC_0
37,WOR_0,239171,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
29,WOR_0,119004,EDU_1,9,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,2179,40,NAT_0,INC_0
53,WOR_0,71772,EDU_9,16,MAR_3,OCC_5,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
66,WOR_5,102640,EDU_1,9,MAR_2,OCC_5,REL_3,RAC_0,GEN_1,0,0,35,NAT_0,INC_0
34,WOR_0,229732,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_0,288353,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,99999,0,48,NAT_0,INC_1
32,WOR_0,221680,EDU_7,13,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
59,WOR_3,134470,EDU_1,9,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,2635,0,60,NAT_0,INC_0
19,WOR_0,255161,EDU_1,9,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
19,WOR_0,163015,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
19,WOR_2,39477,EDU_3,10,MAR_0,OCC_3,REL_5,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_0,224361,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
49,WOR_0,222829,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,42,NAT_0,INC_1
43,WOR_0,185670,EDU_14,2,MAR_2,OCC_5,REL_3,RAC_1,GEN_1,0,0,21,NAT_4,INC_0
44,WOR_0,213416,EDU_10,3,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_4,INC_0
28,WOR_0,190391,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
19,WOR_0,150553,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_2,GEN_1,0,0,18,NAT_8,INC_0
54,WOR_1,113649,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
46,WOR_0,95864,EDU_3,10,MAR_3,OCC_4,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
55,WOR_0,249072,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
51,WOR_3,43878,EDU_9,16,MAR_3,OCC_10,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
43,WOR_0,174575,EDU_7,13,MAR_3,OCC_8,REL_2,RAC_1,GEN_0,0,1564,45,NAT_0,INC_1
30,WOR_0,169002,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
45,WOR_0,240356,EDU_3,10,MAR_3,OCC_10,REL_2,RAC_1,GEN_1,0,0,55,NAT_0,INC_0
40,WOR_6,218558,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
19,WOR_0,71650,EDU_1,9,MAR_0,OCC_1,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
55,WOR_0,282753,EDU_10,3,MAR_3,OCC_4,REL_3,RAC_0,GEN_0,0,0,25,NAT_0,INC_0
51,WOR_0,306108,EDU_9,16,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
36,WOR_0,225516,EDU_2,12,MAR_0,OCC_10,REL_2,RAC_0,GEN_0,10520,0,43,NAT_0,INC_1
51,WOR_0,353317,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,70,NAT_0,INC_1
46,WOR_0,163229,EDU_6,4,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
39,WOR_0,312271,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
33,WOR_3,235271,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_1,GEN_0,0,0,35,NAT_0,INC_0
44,WOR_0,160785,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
37,WOR_1,160910,EDU_7,13,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,7298,0,40,NAT_0,INC_1
22,WOR_0,243923,EDU_1,9,MAR_1,OCC_12,REL_5,RAC_1,GEN_0,0,0,80,NAT_0,INC_0
42,WOR_0,225193,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
29,WOR_4,106179,EDU_3,10,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,1408,40,NAT_0,INC_0
27,WOR_5,291196,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
27,WOR_0,189589,EDU_3,10,MAR_3,OCC_9,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
35,WOR_0,239409,EDU_4,6,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
64,WOR_0,126233,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
48,WOR_0,41504,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
32,WOR_0,127451,EDU_3,10,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,38,NAT_0,INC_1
18,WOR_0,41879,EDU_1,9,MAR_0,OCC_13,REL_3,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
33,WOR_0,174215,EDU_7,13,MAR_0,OCC_8,REL_2,RAC_1,GEN_1,0,0,55,NAT_0,INC_1
56,WOR_0,35373,EDU_3,10,MAR_3,OCC_4,REL_2,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
50,WOR_5,297551,EDU_1,9,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,52,NAT_0,INC_0
36,WOR_0,117802,EDU_11,11,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
59,WOR_0,90290,EDU_3,10,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,34,NAT_0,INC_0
67,WOR_0,105438,EDU_1,9,MAR_4,OCC_0,REL_5,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
56,WOR_0,179625,EDU_4,6,MAR_4,OCC_4,REL_3,RAC_1,GEN_1,0,0,32,NAT_0,INC_0
37,WOR_0,233322,EDU_3,10,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
62,WOR_0,148113,EDU_4,6,MAR_1,OCC_6,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
68,WOR_2,141181,EDU_12,5,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,2,NAT_0,INC_0
24,WOR_0,283896,EDU_1,9,MAR_0,OCC_13,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
35,WOR_0,31269,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_0,314177,EDU_4,6,MAR_0,OCC_13,REL_5,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
40,WOR_0,173858,EDU_6,4,MAR_1,OCC_4,REL_1,RAC_2,GEN_0,0,0,42,NAT_18,INC_0
46,WOR_6,211020,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,15024,0,60,NAT_7,INC_1
21,WOR_2,314645,EDU_3,10,MAR_0,OCC_3,REL_2,RAC_1,GEN_1,0,0,43,NAT_0,INC_0
55,WOR_6,183869,EDU_5,15,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_1,INC_1
26,WOR_0,102264,EDU_3,10,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
36,WOR_0,202662,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
31,WOR_0,232475,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
46,WOR_0,504725,EDU_10,3,MAR_4,OCC_13,REL_2,RAC_1,GEN_0,0,0,50,NAT_4,INC_0
35,WOR_0,54363,EDU_2,12,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
40,WOR_0,106501,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,2829,0,50,NAT_0,INC_0
44,WOR_0,215479,EDU_1,9,MAR_3,OCC_12,REL_2,RAC_0,GEN_0,0,0,20,NAT_10,INC_0
63,WOR_0,339755,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_1,INC_1
23,WOR_0,340543,EDU_7,13,MAR_0,OCC_8,REL_2,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
19,WOR_0,229745,EDU_1,9,MAR_0,OCC_1,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
44,WOR_5,321824,EDU_1,9,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,38,NAT_0,INC_0
46,WOR_0,116338,EDU_8,14,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
43,WOR_3,174295,EDU_0,7,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
45,WOR_3,160167,EDU_4,6,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,70,NAT_0,INC_0
23,WOR_0,306639,EDU_12,5,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
34,WOR_0,106014,EDU_3,10,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
64,WOR_2,257790,EDU_1,9,MAR_3,OCC_3,REL_3,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
37,WOR_0,224566,EDU_1,9,MAR_0,OCC_6,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
35,WOR_0,301862,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
29,WOR_0,238073,EDU_3,10,MAR_0,OCC_0,REL_5,RAC_1,GEN_0,0,0,40,NAT_15,INC_0
27,WOR_0,132686,EDU_13,8,MAR_0,OCC_0,REL_0,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
23,WOR_0,118023,EDU_3,10,MAR_0,OCC_8,REL_2,RAC_1,GEN_0,0,0,45,NAT_1,INC_0
52,WOR_0,178983,EDU_0,7,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
46,WOR_0,191357,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
58,WOR_2,178660,EDU_13,8,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
45,WOR_0,166863,EDU_4,6,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
49,WOR_0,268234,EDU_6,4,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
23,WOR_0,216181,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,36,NAT_30,INC_0
48,WOR_0,128796,EDU_2,12,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
40,WOR_2,438427,EDU_2,12,MAR_4,OCC_3,REL_3,RAC_0,GEN_1,0,0,55,NAT_0,INC_0
47,WOR_1,321851,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,50,NAT_0,INC_1
