ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
68,169,1,41,33,0,0,95,2,6,6,86,4,25,0,0,0,76,82,6,3,1,79,RIS_0
68,204,6,85,13,0,0,77,4,6,5,25,1,36,-7,0,0,0,76,2,2,4,83,RIS_0
64,67,11,55,30,0,0,100,-6,7,8,31,1,32,-7,1,8,-2,49,2,2,1,85,RIS_0
65,283,9,96,20,1,0,91,27,0,5,14,0,40,0,0,0,62,-9,4,5,1,100,RIS_0
89,131,10,43,24,0,0,100,-7,7,8,28,2,43,9,1,1,14,-9,5,2,0,78,RIS_1
65,175,2,36,13,1,1,72,3,6,3,16,0,57,0,7,0,75,50,-8,2,1,84,RIS_0
82,248,3,53,42,0,0,100,-6,7,8,20,6,30,0,1,1,7,63,2,2,0,75,RIS_1
63,160,9,102,17,1,1,79,21,6,5,15,0,25,0,0,0,76,81,4,1,1,99,RIS_1
90,161,9,50,20,0,0,100,-7,7,8,22,3,17,-8,1,1,9,96,2,2,1,66,RIS_1
78,255,5,73,36,0,0,92,68,6,6,11,0,5,8,1,2,24,-9,4,2,0,77,RIS_1
65,198,4,80,10,1,0,18,13,6,8,12,0,21,-7,4,1,95,44,6,1,0,89,RIS_0
69,129,12,50,10,0,0,100,-7,7,8,14,4,16,8,10,6,-5,86,3,3,2,70,RIS_0
69,246,11,96,25,4,0,91,45,5,7,25,1,23,1,1,0,66,20,5,1,0,67,RIS_1
89,44,42,62,28,0,0,100,-7,7,8,7,0,42,-7,1,1,-3,10,3,2,0,29,RIS_1
89,151,2,44,23,0,0,100,-7,7,8,7,4,27,1,3,2,-3,69,2,2,2,35,RIS_1
68,49,3,5,34,0,0,97,12,6,5,23,4,23,2,0,8,59,13,2,4,1,80,RIS_0
66,186,6,88,31,1,0,98,-7,6,8,31,0,20,0,2,4,65,38,12,3,1,83,RIS_0
84,52,44,147,13,0,0,100,-6,7,8,16,2,49,-8,1,1,-3,-9,3,2,0,20,RIS_1
59,172,6,77,17,0,0,85,28,6,2,41,3,22,0,0,2,58,80,5,5,4,99,RIS_0
65,382,5,17,5,1,1,71,26,6,8,13,0,36,1,0,0,51,-6,2,1,1,68,RIS_0
69,162,31,19,23,0,0,100,-6,7,8,7,2,53,-7,1,3,5,25,2,4,2,72,RIS_0
72,170,2,83,17,0,0,97,-7,4,6,40,0,28,0,2,0,42,56,2,3,0,84,RIS_0
69,264,12,40,16,1,1,88,5,0,2,5,0,20,-7,0,0,16,88,3,-8,1,98,RIS_0
89,150,25,34,23,0,0,100,-7,7,8,12,0,35,2,1,1,9,-8,2,2,0,78,RIS_1
67,152,9,21,22,1,1,90,5,6,6,12,0,37,-7,4,6,38,-8,4,2,1,78,RIS_0
87,336,7,77,16,0,0,63,-7,6,6,10,1,41,0,0,0,31,-9,1,2,1,42,RIS_1
79,193,12,120,15,1,0,81,10,6,7,10,1,18,19,0,0,3,-9,1,1,0,43,RIS_1
82,137,3,55,24,0,0,100,-7,7,8,72,6,33,-7,1,0,41,51,4,3,0,83,RIS_1
65,184,10,121,21,0,0,92,34,4,5,22,3,29,0,0,0,67,41,2,5,1,66,RIS_0
69,175,9,96,34,0,0,88,3,0,6,6,0,17,-7,1,0,31,-7,2,5,1,100,RIS_0
56,166,15,127,11,1,1,80,39,6,5,15,0,30,0,0,0,66,97,8,1,-8,100,RIS_0
74,203,2,40,31,1,6,89,34,6,3,9,0,15,10,2,2,35,80,7,3,0,90,RIS_1
66,159,6,89,26,1,0,96,9,6,5,28,2,38,4,0,0,59,-7,4,2,1,86,RIS_0
74,86,3,36,26,0,0,100,-7,4,6,32,3,22,0,0,0,48,77,2,1,1,91,RIS_0
69,275,3,111,8,1,0,27,3,6,6,10,1,29,1,2,4,9,-8,1,4,0,56,RIS_0
62,187,5,50,34,2,1,89,46,6,2,23,0,37,0,0,0,26,-8,4,5,1,87,RIS_0
90,291,36,84,19,0,0,100,-7,7,8,10,2,40,16,1,1,4,-7,2,2,0,10,RIS_1
62,181,5,90,21,0,0,100,-7,7,8,16,0,55,-7,0,0,-3,-8,2,2,0,50,RIS_1
70,236,7,49,21,0,0,100,-7,7,8,2,1,13,0,0,3,5,-8,2,3,0,74,RIS_1
65,261,15,82,14,2,4,93,5,0,4,15,0,28,1,0,0,8,-9,2,7,11,33,RIS_0
86,143,5,58,48,0,0,100,-7,7,8,25,2,65,2,1,1,1,69,2,2,1,72,RIS_1
61,80,30,132,12,0,0,100,-7,7,8,8,0,15,-7,0,0,28,-8,4,2,-8,49,RIS_0
67,234,2,27,31,1,0,100,-7,6,5,5,4,49,-7,1,0,10,14,7,4,1,100,RIS_0
87,201,6,47,38,0,0,100,-7,7,8,26,1,45,21,1,0,34,-9,4,4,0,81,RIS_1
61,-5,18,9,48,0,0,100,3,6,8,31,2,21,2,5,1,67,-8,5,2,3,82,RIS_0
64,196,12,37,22,1,1,92,4,6,2,16,0,21,0,0,0,6,38,4,8,0,78,RIS_0
91,154,5,70,20,0,0,100,-6,7,8,23,3,59,-7,1,0,4,50,7,2,1,44,RIS_1
60,161,11,78,16,1,0,76,5,6,5,10,0,60,4,0,0,10,-8,1,3,0,87,RIS_0
88,30,7,87,15,0,0,100,-7,7,8,13,2,33,-7,0,1,0,-8,3,2,0,29,RIS_1
91,61,35,47,33,0,0,100,-7,7,8,36,0,23,-7,1,1,-7,58,2,2,0,32,RIS_1
69,194,17,114,55,7,0,68,11,4,6,12,2,27,-7,0,4,11,47,2,1,4,85,RIS_0
81,189,1,17,28,0,0,100,-6,7,8,29,4,45,15,2,3,28,91,6,2,0,68,RIS_0
73,256,2,46,29,0,0,93,16,5,6,42,6,35,1,2,3,46,71,12,3,2,85,RIS_0
86,194,13,81,38,0,0,100,-7,7,8,28,6,26,-7,0,3,7,-9,4,2,3,73,RIS_1
60,221,20,107,7,1,1,87,6,4,5,-3,0,22,-7,0,0,0,-8,1,2,1,99,RIS_0
67,78,12,104,15,3,0,71,4,4,6,13,0,41,-7,0,3,14,-8,7,3,1,81,RIS_0
65,224,7,127,26,0,0,95,52,6,5,21,2,32,0,0,4,16,88,2,2,0,73,RIS_1
79,72,7,41,19,1,0,60,49,6,8,17,0,90,-7,3,5,12,-8,2,5,1,86,RIS_0
71,273,4,50,55,0,0,92,21,6,6,64,4,55,-7,0,1,64,59,9,2,6,74,RIS_0
64,192,7,85,30,1,1,77,4,6,5,10,0,51,0,0,0,5,21,0,1,1,68,RIS_0
84,149,5,52,23,0,0,100,-7,7,8,13,2,15,-7,1,3,8,89,6,2,0,66,RIS_1
84,210,14,60,29,1,1,23,4,6,6,2,2,18,0,0,0,31,78,4,5,4,100,RIS_0
84,332,6,52,22,0,0,100,-7,7,8,14,1,12,0,0,0,43,84,5,3,0,46,RIS_0
92,48,6,41,14,0,0,100,-7,7,8,21,3,41,15,1,1,8,23,2,2,-8,74,RIS_1
69,234,21,37,43,1,2,90,2,5,6,16,0,73,-7,0,0,79,-8,7,3,4,71,RIS_0
91,208,6,70,26,0,0,100,-7,7,8,33,4,45,21,1,3,0,75,3,2,0,79,RIS_1
90,293,13,50,14,0,0,100,-7,7,8,24,1,42,10,1,2,55,-8,2,2,1,30,RIS_1
90,92,26,91,38,0,0,100,-7,7,8,27,4,42,-7,1,2,22,41,6,2,0,36,RIS_1
66,203,10,85,10,0,0,90,12,6,6,8,6,38,5,0,0,15,97,4,2,3,75,RIS_0
83,143,2,38,35,0,0,100,-6,7,8,30,2,26,4,2,2,40,68,5,2,2,73,RIS_1
79,240,30,35,27,0,0,100,-7,7,8,28,3,10,-7,3,2,-5,76,2,3,-8,85,RIS_0
87,149,3,52,22,0,0,100,-6,7,8,15,2,37,-7,1,1,34,68,3,-8,0,74,RIS_1
67,206,13,86,15,2,1,94,25,6,5,5,0,42,1,0,0,36,-8,1,1,1,100,RIS_1
71,183,32,38,25,0,0,100,-7,7,8,13,1,38,-7,9,0,51,-8,4,1,4,78,RIS_0
70,169,16,127,21,1,0,100,-7,7,8,-1,0,63,-7,0,0,4,-8,2,2,4,100,RIS_0
57,268,15,5,21,1,0,93,4,6,5,6,1,32,0,0,3,4,83,4,2,1,100,RIS_0
65,282,28,59,24,2,0,92,21,4,4,12,1,21,-7,0,2,59,77,2,2,3,55,RIS_0
90,178,3,89,41,0,0,100,-7,7,8,22,1,46,-7,1,1,12,16,4,2,0,75,RIS_1
70,267,7,113,43,1,1,77,2,0,7,19,0,71,0,0,0,77,-8,5,2,1,82,RIS_0
75,187,17,56,20,0,0,100,-7,7,8,7,3,26,-7,6,0,5,-8,4,-8,0,39,RIS_1
74,264,37,69,7,0,0,45,-7,5,8,8,0,23,-7,0,0,55,-7,14,2,1,100,RIS_0
91,258,2,20,8,0,0,100,-7,7,8,25,4,41,0,2,6,6,54,3,2,4,72,RIS_0
87,274,1,118,28,0,0,100,-7,7,8,23,3,29,4,1,3,5,52,3,2,0,46,RIS_1
83,16,2,62,35,0,0,100,-7,7,8,20,4,30,7,2,3,53,90,1,2,0,75,RIS_0
69,234,12,111,20,0,0,91,18,6,6,16,2,21,22,0,1,17,49,2,3,0,78,RIS_1
68,164,3,82,21,1,0,93,4,6,6,16,1,62,2,8,0,96,-9,12,2,3,81,RIS_0
67,223,11,55,31,1,0,92,38,0,6,23,0,63,0,0,0,12,97,3,1,0,66,RIS_1
68,156,18,62,34,1,1,82,14,6,6,25,1,23,-7,0,0,85,-8,7,2,0,72,RIS_0
75,164,2,50,38,0,0,100,-7,7,8,31,3,32,0,1,1,45,69,2,4,0,50,RIS_1
69,137,10,58,42,0,1,86,33,6,6,19,1,37,-7,0,3,68,75,10,2,4,76,RIS_0
79,217,10,98,26,0,1,96,11,6,5,39,0,44,7,0,0,11,-7,2,2,0,70,RIS_1
71,157,32,117,22,0,0,78,-7,7,8,16,1,13,0,0,0,44,-9,4,2,1,34,RIS_1
81,419,4,122,22,0,0,97,12,6,6,47,3,44,-7,0,0,19,-8,9,3,1,78,RIS_1
59,190,26,45,27,1,1,42,2,7,5,3,0,46,-7,0,0,53,-8,2,2,4,77,RIS_0
63,311,9,53,10,8,0,90,18,6,8,7,0,53,2,0,0,4,-9,4,1,1,14,RIS_1
60,258,15,51,12,0,1,78,65,6,3,47,6,32,0,0,5,36,-7,4,2,0,61,RIS_0
61,152,15,79,7,1,0,69,30,4,4,32,3,28,-7,0,4,23,-9,7,6,-8,45,RIS_0
68,163,14,87,12,2,0,94,3,6,8,37,1,56,-7,1,2,3,72,2,1,0,87,RIS_1
88,316,3,75,19,0,0,100,-7,7,8,17,4,19,0,4,3,2,93,2,2,2,70,RIS_1
72,302,5,96,28,1,0,96,3,0,6,20,1,89,1,0,0,9,-7,3,1,1,77,RIS_0
74,146,24,53,25,5,1,91,22,6,2,10,0,46,1,4,0,2,-8,0,6,1,42,RIS_1
59,273,23,102,16,5,1,81,3,3,2,6,0,60,-7,0,0,83,-8,1,1,0,100,RIS_0
81,74,28,66,14,0,0,100,-6,7,8,40,0,54,19,0,4,58,65,2,2,1,66,RIS_0
69,141,3,63,14,0,0,96,18,6,7,24,0,30,0,0,1,27,78,2,4,1,83,RIS_0
64,220,3,58,7,1,0,100,-7,7,8,18,2,47,-7,1,0,1,-7,2,2,0,72,RIS_0
71,16,6,128,25,1,0,100,-7,6,4,6,0,34,-7,0,0,26,-8,3,1,1,100,RIS_0
68,158,6,97,13,0,0,93,19,6,6,23,0,61,-7,0,0,59,76,7,1,0,76,RIS_1
77,211,2,56,25,0,0,100,-7,6,8,4,2,33,7,3,2,13,-8,3,2,0,45,RIS_1
91,347,2,87,6,0,0,100,-6,7,8,17,1,48,-7,2,1,41,47,3,2,0,40,RIS_1
58,184,1,79,36,1,1,75,4,4,5,35,4,41,-7,3,3,92,-9,4,2,5,59,RIS_0
81,343,12,21,14,1,0,63,3,4,6,12,0,51,-7,0,0,9,-8,1,2,-8,100,RIS_0
71,172,5,138,23,0,0,87,40,5,6,13,3,15,4,0,3,9,-8,2,5,0,51,RIS_1
92,53,8,97,27,0,0,100,-7,7,8,6,3,41,-8,1,1,8,13,5,-8,0,69,RIS_1
57,78,14,116,6,1,0,92,2,6,5,25,0,25,0,6,0,55,-9,0,2,0,69,RIS_0
75,301,34,89,36,0,0,100,-7,6,8,31,7,34,2,1,3,38,-8,9,5,0,58,RIS_1
86,295,3,58,57,0,0,24,38,7,7,20,0,16,14,2,0,15,60,4,2,0,45,RIS_1
72,231,6,99,46,0,0,96,33,6,6,16,4,19,0,0,1,13,81,7,4,0,45,RIS_1
59,334,12,93,22,0,0,96,7,4,5,27,1,33,-7,0,0,82,-8,7,-8,4,73,RIS_0
71,169,13,114,12,1,1,91,48,6,5,4,0,33,0,0,0,-1,-8,2,2,0,71,RIS_1
74,112,11,75,38,0,0,100,16,6,8,51,1,54,0,0,2,6,-8,8,1,3,67,RIS_0
57,59,10,22,17,1,1,83,2,6,6,1,0,34,6,0,0,78,-8,0,1,0,100,RIS_0
74,193,2,100,47,1,0,90,25,6,6,2,1,45,-7,0,0,14,-8,7,2,1,75,RIS_0
70,207,6,115,12,1,0,90,31,6,4,23,0,39,0,2,3,55,-8,4,2,2,64,RIS_1
60,181,3,115,44,0,1,91,9,6,6,48,1,31,0,0,0,9,-8,0,1,8,100,RIS_0
64,188,9,87,43,0,0,49,-7,0,8,8,1,35,-7,0,0,31,-8,7,2,1,50,RIS_1
70,286,2,48,18,0,0,86,-7,4,5,8,0,59,-7,1,3,95,84,4,4,5,85,RIS_0
74,167,2,51,27,0,0,100,-7,7,8,23,4,23,0,2,1,19,74,3,2,4,29,RIS_0
84,149,65,43,36,0,0,100,-7,7,8,16,4,33,-8,2,2,34,65,1,2,0,73,RIS_1
85,144,24,52,20,0,0,100,-7,7,8,53,4,33,0,1,2,-1,42,6,2,1,84,RIS_1
63,182,7,113,16,7,0,51,4,4,5,11,0,47,-7,0,0,41,83,3,4,1,76,RIS_0
73,32,7,24,24,1,0,100,-7,7,8,1,0,51,19,0,4,72,-6,2,4,-8,100,RIS_0
80,227,1,22,28,0,0,100,-7,6,8,14,5,53,-7,1,1,2,85,2,2,0,76,RIS_1
75,120,5,78,20,2,0,95,5,6,2,28,2,63,4,5,1,2,-8,3,1,0,80,RIS_1
80,258,3,98,13,0,0,93,22,6,6,22,1,30,-7,3,1,53,67,9,4,0,35,RIS_1
74,89,3,36,21,0,0,100,-6,7,8,15,4,39,-7,0,4,17,21,4,1,4,89,RIS_0
89,177,3,52,41,0,0,100,-7,7,8,22,4,17,0,1,1,1,51,7,3,4,71,RIS_0
88,-2,50,34,14,0,0,100,-7,7,8,17,3,33,2,1,1,-3,-7,3,2,0,4,RIS_1
82,185,38,60,11,0,0,100,-7,7,8,10,1,27,10,2,1,0,-8,4,-8,1,17,RIS_1
92,147,3,67,7,0,0,100,-7,7,8,30,4,23,0,1,5,-2,93,3,2,2,12,RIS_0
79,282,6,85,23,0,0,91,30,4,6,61,2,23,-7,2,2,60,52,4,2,1,41,RIS_1
75,139,2,55,18,2,0,100,-7,6,8,31,4,14,18,4,3,58,72,5,5,0,86,RIS_0
89,118,12,32,40,0,0,100,-7,7,8,10,2,62,-7,1,1,0,-8,4,2,0,33,RIS_1
67,211,2,83,17,1,1,91,45,4,3,13,1,14,0,4,0,84,-8,0,1,0,82,RIS_0
62,235,5,52,34,3,1,78,59,6,3,21,0,27,0,0,2,56,71,1,1,4,77,RIS_0
90,41,7,98,28,0,0,100,-7,7,8,18,2,35,-7,2,1,22,-7,1,2,0,44,RIS_1
83,218,10,57,18,0,0,100,-7,7,8,13,4,63,-8,1,1,41,48,3,3,0,74,RIS_1
92,184,10,45,24,0,0,100,-7,7,8,20,3,36,-7,1,1,-1,84,4,2,0,46,RIS_1
81,64,2,46,24,0,0,100,-7,7,8,27,3,36,1,1,4,72,18,1,3,0,77,RIS_0
61,88,19,111,17,1,0,78,9,0,3,3,0,57,-7,0,2,64,-7,1,1,1,48,RIS_0
90,22,22,74,14,0,0,100,-7,7,8,20,0,19,-7,1,1,-3,17,2,2,0,48,RIS_1
74,155,14,113,21,0,0,100,-7,7,8,11,0,39,0,1,1,-2,-8,1,-8,0,32,RIS_1
55,366,8,32,14,1,1,79,5,6,5,15,0,26,-7,0,0,20,-9,4,2,1,99,RIS_0
80,77,12,14,26,0,0,100,-6,7,8,33,1,44,2,1,0,35,77,4,2,2,78,RIS_0
92,70,4,95,25,0,0,100,-6,7,8,19,3,36,0,1,1,19,54,10,2,2,-5,RIS_1
83,143,13,70,14,0,0,90,-7,5,8,44,1,36,-7,0,0,2,93,2,-8,1,36,RIS_1
65,191,21,70,12,1,1,76,2,4,5,24,0,36,18,0,0,7,-9,2,2,2,100,RIS_0
69,12,2,95,17,1,0,79,7,6,7,17,0,22,-7,0,3,59,99,7,4,1,71,RIS_0
73,177,19,63,40,0,0,91,6,6,5,1,0,37,-7,0,4,3,-8,1,2,6,99,RIS_0
64,171,3,49,20,1,1,95,13,4,6,31,0,41,0,0,0,65,49,14,5,4,89,RIS_0
52,58,6,115,19,7,1,94,66,6,6,12,0,54,-7,0,0,-1,-8,2,1,5,89,RIS_0
83,204,2,7,33,0,0,100,-7,7,8,2,0,37,-7,6,0,6,87,4,3,4,68,RIS_0
74,350,3,63,19,0,0,100,18,6,6,23,4,38,7,2,7,66,46,4,2,1,80,RIS_1
75,300,32,25,8,1,2,87,11,6,8,1,0,58,8,0,0,62,-8,4,1,1,100,RIS_0
86,264,9,33,30,0,0,100,-7,7,8,21,3,19,-7,1,4,11,72,5,-9,0,45,RIS_1
85,180,4,96,30,0,0,100,-7,7,8,22,4,16,4,2,1,11,18,-8,6,0,65,RIS_1
79,213,3,50,23,0,0,100,-7,6,8,35,4,35,4,4,1,3,67,3,2,-8,89,RIS_1
58,234,2,101,23,0,0,94,39,6,7,39,0,17,-7,0,1,13,-8,2,5,1,48,RIS_0
74,193,3,95,35,0,0,100,-8,7,6,32,2,56,2,5,2,10,39,2,2,4,80,RIS_1
68,166,10,19,16,0,0,100,4,6,6,15,0,76,1,3,0,34,-7,2,4,1,78,RIS_0
76,333,7,70,19,5,0,96,66,6,3,34,1,33,-7,0,0,58,49,4,2,0,57,RIS_1
55,238,10,39,9,1,0,80,4,5,3,25,4,14,2,0,0,85,52,4,2,4,76,RIS_0
60,194,12,39,6,1,1,89,51,4,5,5,0,48,-7,0,0,69,71,0,2,1,99,RIS_0
83,385,6,53,28,1,0,100,-7,7,8,23,0,22,16,0,0,2,83,2,4,0,46,RIS_1
66,136,11,59,14,1,0,92,6,6,5,11,0,27,-7,0,0,47,86,7,6,0,71,RIS_0
64,109,2,27,22,1,0,91,4,6,2,24,1,33,0,0,1,10,36,8,5,1,83,RIS_0
67,312,9,120,33,0,0,94,19,6,6,36,2,33,-7,1,2,50,-7,3,3,0,48,RIS_1
58,66,6,46,11,0,0,92,9,4,6,32,1,23,0,4,1,49,55,2,4,3,58,RIS_0
81,213,3,63,23,0,0,100,-7,7,8,23,3,20,0,3,5,48,11,4,4,0,85,RIS_1
60,113,12,107,18,1,0,76,4,6,8,17,0,23,0,3,0,11,82,2,5,1,75,RIS_0
72,190,4,102,27,0,0,90,40,6,6,31,2,52,-7,1,0,8,41,7,1,1,48,RIS_0
64,275,6,20,5,2,0,100,-7,6,8,1,1,26,0,5,0,6,36,7,2,-8,100,RIS_0
60,76,2,15,6,1,0,100,-7,7,8,-1,0,43,-7,1,0,15,-8,2,2,0,71,RIS_0
92,63,5,107,36,0,0,100,-7,7,8,16,0,22,-7,1,3,1,27,0,4,0,76,RIS_1
59,319,2,104,7,0,0,77,12,6,5,21,4,74,-7,0,0,42,-8,4,2,1,71,RIS_0
80,249,15,80,3,0,0,100,-7,7,8,20,0,67,0,1,2,10,66,3,2,0,35,RIS_1
58,143,12,106,7,1,0,59,3,4,5,15,0,30,0,0,1,40,10,2,6,1,74,RIS_0
91,51,33,63,12,0,0,100,-7,7,8,21,1,41,9,1,1,-5,-9,4,-8,0,39,RIS_1
73,310,6,83,25,1,0,100,36,7,8,12,3,49,-7,0,1,7,49,3,-8,1,35,RIS_1
59,309,35,87,54,1,0,89,3,6,3,14,0,23,1,0,2,52,-9,1,1,0,100,RIS_0
64,36,3,8,15,1,0,100,-7,7,8,17,1,44,-7,10,0,75,-8,1,2,1,99,RIS_0
70,109,2,63,24,1,1,91,2,4,6,6,1,12,8,0,0,76,-8,2,2,4,93,RIS_0
63,225,11,94,29,1,0,92,35,3,5,25,0,45,-8,1,0,58,87,2,4,1,36,RIS_1
69,334,9,44,29,0,0,96,43,7,8,20,2,29,0,0,0,14,81,0,2,0,77,RIS_1
88,201,2,147,15,0,0,100,-7,7,8,18,2,38,0,1,3,-1,96,2,2,2,71,RIS_0
57,155,7,41,18,1,0,62,17,6,6,30,3,31,-7,2,1,68,81,4,3,0,77,RIS_0
61,80,1,43,45,0,0,78,-7,4,6,6,1,22,1,6,3,61,16,12,5,1,70,RIS_0
74,177,4,106,19,0,0,100,63,7,8,19,4,45,0,5,1,-2,89,4,-8,1,53,RIS_1
69,174,2,26,24,0,0,96,4,4,5,52,0,24,0,0,0,94,-8,1,2,1,100,RIS_0
68,71,3,36,12,2,1,88,4,4,2,10,0,35,-7,0,0,60,-8,3,4,0,68,RIS_0
76,203,1,46,32,0,0,100,-7,7,8,37,7,41,1,2,1,56,91,2,2,0,78,RIS_0
60,307,4,142,17,2,0,100,5,6,4,9,0,54,-7,0,0,58,-6,2,1,7,69,RIS_0
57,283,7,102,30,1,1,94,67,6,5,64,0,36,0,0,0,24,-9,1,2,1,67,RIS_0
68,243,14,112,28,1,0,90,67,6,5,23,4,44,1,0,0,10,-9,5,3,0,83,RIS_1
71,203,37,48,22,0,0,100,-7,7,8,11,1,25,10,0,4,0,-8,2,2,0,45,RIS_1
81,75,15,136,33,0,0,100,-7,7,8,13,2,36,-7,2,0,2,81,2,2,0,77,RIS_1
62,101,10,14,12,1,3,100,3,7,3,17,0,47,0,3,0,58,10,4,2,0,84,RIS_0
90,94,4,106,23,0,0,100,-7,7,8,25,4,19,0,1,2,11,96,5,-8,0,93,RIS_1
88,99,6,146,32,0,0,100,-7,7,8,27,0,39,18,1,2,6,15,5,-8,0,83,RIS_1
61,221,16,98,16,1,1,85,6,5,5,12,0,18,0,0,0,57,76,7,5,1,85,RIS_0
60,11,11,135,24,0,0,95,3,4,6,25,1,32,0,0,0,39,43,6,1,0,49,RIS_0
72,209,2,84,32,0,1,95,17,6,6,19,1,29,10,0,2,85,77,3,5,2,42,RIS_0
80,227,3,52,30,1,1,93,40,5,6,13,4,70,0,2,1,24,-8,4,5,0,88,RIS_1
82,58,43,108,38,0,0,100,-7,7,8,29,1,27,1,1,1,35,62,2,2,0,42,RIS_1
92,88,38,39,26,0,0,100,-7,7,8,7,1,60,-8,1,1,-1,93,3,-9,0,70,RIS_1
75,316,1,97,30,0,0,89,72,6,6,24,2,69,7,0,3,9,-8,4,2,0,73,RIS_1
65,150,10,71,50,1,0,90,41,6,6,18,4,32,8,2,0,2,31,-8,4,2,81,RIS_1
75,140,10,51,4,0,1,92,43,6,2,25,0,44,0,1,0,50,66,9,2,0,80,RIS_1
76,17,5,80,11,0,0,100,-7,7,8,25,5,71,-7,2,3,79,-6,3,4,4,69,RIS_0
75,326,2,88,34,0,0,100,-7,2,8,26,1,32,-7,4,9,8,78,1,2,1,77,RIS_1
91,239,1,75,19,0,0,100,-6,7,8,23,4,34,2,1,2,27,79,2,2,1,81,RIS_1
58,76,19,39,6,1,1,79,65,6,6,13,0,47,-7,0,0,62,-8,2,1,1,100,RIS_0
65,-6,7,38,28,1,1,90,2,6,5,19,1,47,-7,0,4,13,-7,2,2,0,99,RIS_0
63,159,13,99,37,2,2,63,23,6,5,20,0,51,0,0,0,56,-7,2,1,3,99,RIS_0
81,60,4,112,29,0,0,100,-7,7,8,23,0,35,7,2,3,11,-8,2,2,0,83,RIS_0
60,54,33,49,3,1,1,91,2,4,4,2,0,62,4,0,0,51,-8,2,1,3,49,RIS_0
72,68,6,82,11,1,0,96,70,0,7,24,0,58,0,4,1,13,34,4,4,0,74,RIS_0
74,159,6,90,25,1,1,94,49,6,6,4,0,18,0,0,0,44,61,9,2,0,46,RIS_1
76,273,7,25,5,0,0,100,-7,7,8,10,2,33,0,0,1,6,78,5,2,1,86,RIS_0
60,302,6,116,12,1,0,100,67,5,8,11,0,79,0,2,3,4,77,2,3,0,100,RIS_0
89,310,30,164,41,0,0,100,-7,7,8,33,5,56,1,1,5,2,76,2,3,0,53,RIS_1
80,101,20,63,7,1,0,100,-7,7,8,11,1,6,7,1,10,3,93,2,2,0,18,RIS_1
70,243,31,96,38,0,0,100,-7,7,8,11,5,37,-7,1,1,49,-9,2,-8,0,82,RIS_1
65,244,9,45,11,1,2,91,3,6,2,23,0,45,0,0,0,53,-9,7,5,1,77,RIS_0
92,131,59,54,21,0,0,100,-6,7,8,24,2,45,-7,1,1,33,23,4,2,0,72,RIS_1
73,90,6,113,22,0,1,100,-7,7,8,9,0,16,0,1,1,50,-9,5,3,0,93,RIS_1
71,252,8,110,22,0,0,92,33,6,6,29,2,44,7,1,2,13,30,4,2,0,79,RIS_1
68,101,7,61,18,1,2,88,10,6,5,17,0,22,0,0,0,48,-7,3,2,4,100,RIS_0
66,107,7,118,16,2,1,90,3,6,6,6,1,40,2,0,9,9,-7,9,2,1,87,RIS_0
72,238,16,52,15,0,0,68,4,7,2,11,0,18,-7,0,3,29,-9,4,5,6,79,RIS_0
69,156,12,108,20,1,1,92,44,6,2,31,1,45,0,0,0,73,-7,1,1,1,76,RIS_1
74,388,3,92,32,0,0,98,32,6,6,24,4,39,0,2,1,46,-8,2,4,0,78,RIS_1
