ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
71,421,3,123,51,1,0,96,7,6,5,83,2,36,0,1,1,13,83,9,4,0,49,RIS_1
66,59,2,34,25,0,0,95,41,6,6,25,9,45,0,1,1,26,99,5,4,1,79,RIS_0
55,125,1,69,22,1,1,89,2,4,6,15,2,6,0,4,4,35,-6,3,1,0,73,RIS_0
60,184,9,96,25,0,0,84,-1,4,6,23,1,17,0,4,4,41,-9,5,1,1,40,RIS_0
68,169,75,111,-1,2,1,62,39,6,2,6,0,100,0,0,0,-9,-9,-7,1,-8,-4,RIS_0
72,136,10,75,34,0,0,100,-7,7,8,34,1,41,0,1,0,76,70,5,4,2,90,RIS_1
79,172,46,107,2,1,0,100,-7,7,8,3,0,42,14,0,0,96,-8,2,1,0,100,RIS_0
79,360,12,115,56,0,0,95,61,6,6,39,1,23,0,1,1,17,38,6,2,1,51,RIS_1
80,141,3,45,17,0,0,100,-7,7,8,21,7,44,0,4,4,16,104,3,4,0,70,RIS_1
63,9,2,1,9,1,1,100,-7,7,8,1,4,73,0,9,9,94,93,0,5,-8,100,RIS_0
85,464,12,128,38,1,1,94,43,6,2,57,1,34,15,0,0,1,39,5,3,0,58,RIS_1
62,194,10,74,18,1,0,77,7,4,5,23,1,40,0,2,1,23,84,2,2,1,51,RIS_0
63,219,22,84,21,0,0,92,6,4,6,20,0,11,0,1,1,59,-8,8,1,4,84,RIS_0
57,95,6,45,7,2,1,65,8,4,5,0,1,19,0,0,0,59,-9,2,1,1,99,RIS_0
58,114,4,92,48,0,0,96,14,6,6,62,5,15,0,1,1,60,93,9,2,4,68,RIS_0
67,322,17,105,34,1,1,97,9,6,5,37,0,40,0,0,0,45,40,5,3,1,85,RIS_1
70,80,26,38,5,0,0,100,-7,7,8,6,0,59,0,2,2,85,-7,2,1,1,98,RIS_0
77,78,3,35,9,0,0,100,-8,7,8,5,3,27,0,1,1,11,-8,0,1,0,27,RIS_0
51,157,5,67,18,2,2,74,3,4,5,25,1,55,0,1,1,85,74,5,4,1,89,RIS_0
70,71,3,61,31,0,0,100,-7,7,8,25,5,34,0,3,3,9,97,5,3,1,53,RIS_0
56,184,11,81,27,2,2,80,7,0,2,23,0,46,0,0,0,86,72,6,4,2,100,RIS_0
69,213,7,88,25,0,0,93,8,4,6,16,1,21,0,0,0,49,-8,6,1,1,23,RIS_0
78,92,7,69,20,0,0,100,-7,7,8,22,2,64,18,0,0,53,63,3,5,1,80,RIS_0
80,152,3,69,23,0,0,96,-7,7,6,21,2,18,7,0,0,6,91,3,2,0,15,RIS_1
72,156,6,85,24,0,0,100,-7,7,8,24,1,28,17,0,0,98,88,9,3,4,88,RIS_0
79,214,7,101,20,0,0,96,19,6,6,28,0,14,0,0,0,-9,-9,3,1,0,27,RIS_1
72,310,28,88,26,0,0,95,9,4,6,30,0,56,0,1,1,72,53,5,3,2,87,RIS_0
85,414,22,153,10,1,0,96,72,6,5,16,0,23,0,1,1,4,-7,1,1,0,34,RIS_1
66,312,24,198,18,0,0,100,-7,7,8,16,0,7,0,0,0,83,-8,5,1,3,99,RIS_0
65,254,2,42,21,0,0,95,23,6,6,23,1,58,0,2,2,80,65,5,4,2,94,RIS_0
84,246,7,90,32,0,0,100,-7,7,8,43,1,36,0,2,2,3,63,0,2,0,40,RIS_1
73,224,9,72,45,0,0,100,-8,7,8,53,1,23,0,0,0,45,88,8,4,3,88,RIS_1
69,179,1,30,43,0,0,100,-7,7,8,40,6,31,0,2,2,5,105,5,5,1,36,RIS_1
75,187,3,136,53,0,0,96,64,6,6,56,2,28,6,0,0,32,89,10,4,3,67,RIS_1
67,37,1,48,9,1,0,93,65,6,6,19,2,61,0,2,2,86,86,3,3,1,91,RIS_0
67,82,2,59,23,1,1,93,62,6,6,18,2,33,0,4,4,40,-9,0,2,0,64,RIS_0
65,271,11,101,24,4,4,91,32,6,2,36,1,40,0,0,0,46,83,6,3,1,87,RIS_1
69,0,5,38,20,0,0,100,-7,7,8,17,1,59,0,0,0,75,78,5,4,2,100,RIS_0
71,370,9,116,40,0,0,96,-7,6,6,46,1,13,18,0,0,44,-8,9,-8,5,65,RIS_1
69,193,5,92,12,1,1,86,10,0,2,15,1,12,0,1,1,48,-7,4,1,1,68,RIS_0
72,28,14,71,8,0,0,100,-7,7,8,11,1,43,18,0,0,5,-8,0,1,0,100,RIS_0
86,81,8,77,18,0,0,100,-7,7,8,23,0,58,0,0,0,17,66,2,4,1,69,RIS_1
92,426,4,127,21,0,0,100,-7,7,8,20,0,2,0,1,1,1,-8,3,-8,0,3,RIS_1
84,16,5,54,1,0,0,100,-7,7,8,3,1,19,0,1,1,26,-6,2,-8,0,100,RIS_0
65,65,9,18,3,0,0,100,-7,7,8,7,1,47,0,0,0,62,-9,2,1,1,100,RIS_0
84,209,10,92,24,0,0,100,-7,7,8,50,0,43,0,0,0,-2,43,1,3,0,31,RIS_1
87,202,7,104,34,0,0,100,-7,7,8,35,1,19,17,0,0,-1,-7,0,1,0,10,RIS_1
81,128,43,80,4,0,0,100,-7,7,8,-2,0,55,0,0,0,20,-8,1,1,-8,99,RIS_0
70,177,2,77,25,0,0,96,14,6,6,35,1,17,0,1,1,32,-7,5,1,1,67,RIS_0
72,75,-1,33,23,0,0,100,-7,7,8,22,7,50,0,2,2,35,92,6,3,1,72,RIS_0
69,128,7,63,23,0,0,100,-7,7,8,23,2,27,0,0,0,74,92,6,3,1,81,RIS_0
52,161,8,86,28,2,1,84,12,0,2,7,0,21,0,2,2,95,-8,8,1,3,100,RIS_0
62,188,75,76,4,2,1,58,61,6,5,2,0,20,0,1,1,113,-8,2,1,1,98,RIS_0
75,392,8,111,20,0,0,100,-7,6,8,24,1,18,0,2,2,27,-8,4,1,0,58,RIS_1
64,253,24,103,24,1,0,94,-7,6,8,46,0,20,0,2,2,105,-9,8,1,6,86,RIS_0
64,148,6,75,11,2,2,88,39,6,5,9,1,49,0,1,1,91,72,4,4,2,100,RIS_0
75,64,4,65,7,0,0,87,28,6,6,16,1,11,0,1,1,16,-8,2,1,1,51,RIS_0
71,158,2,63,21,0,0,100,-7,6,8,24,2,30,0,4,4,28,90,6,3,1,71,RIS_0
67,337,4,112,41,1,0,94,-7,6,6,22,3,1,0,2,2,59,-9,9,-8,4,81,RIS_0
74,172,3,66,29,0,0,100,-7,7,8,26,3,40,0,1,1,1,98,0,3,0,55,RIS_1
82,165,3,73,15,0,0,100,-7,6,8,15,1,52,0,0,0,0,96,1,2,0,71,RIS_1
66,80,61,47,0,0,0,55,17,6,6,5,0,4,0,1,1,101,-8,2,1,1,100,RIS_0
55,75,1,8,2,1,1,100,-7,6,8,9,3,40,0,2,2,83,96,3,2,1,99,RIS_0
71,180,4,72,40,0,0,100,-8,7,8,40,6,33,0,1,1,59,99,8,6,2,91,RIS_0
71,48,15,47,7,0,0,100,-7,7,8,0,1,47,0,1,1,69,-8,2,2,0,99,RIS_0
87,451,5,116,28,0,0,100,-7,7,8,27,2,33,0,1,1,16,93,5,2,0,50,RIS_1
65,109,5,73,23,0,0,94,15,6,6,25,1,66,0,2,2,69,74,2,5,1,83,RIS_0
72,138,2,49,37,0,0,100,-8,7,8,43,6,8,0,4,4,44,88,6,2,1,31,RIS_0
83,292,3,96,27,0,0,100,-8,7,8,44,2,14,3,2,2,3,92,3,2,0,30,RIS_1
83,179,0,62,23,0,0,100,-7,7,8,26,2,50,0,2,2,13,97,1,3,0,44,RIS_1
72,191,1,84,32,0,0,100,-7,7,8,36,2,12,0,1,1,33,92,7,3,2,60,RIS_1
73,185,7,56,4,1,0,90,19,6,5,18,1,17,0,1,1,5,-8,0,1,0,30,RIS_0
76,145,2,84,9,0,0,95,19,6,6,18,1,40,0,2,2,3,87,1,2,0,30,RIS_1
73,-9,3,32,5,1,1,100,-7,7,8,5,2,16,0,1,1,45,-9,2,1,0,100,RIS_0
77,199,10,110,23,0,0,100,-8,7,8,38,1,12,0,2,2,58,-9,8,1,3,73,RIS_0
76,148,16,99,27,0,0,100,-7,7,8,19,0,46,0,0,0,50,74,2,5,0,79,RIS_1
60,124,11,95,11,2,2,74,10,6,5,10,1,22,0,1,1,44,-7,4,1,1,53,RIS_0
59,104,2,11,3,0,0,90,20,6,6,8,3,60,0,2,2,89,102,2,2,1,100,RIS_0
86,534,18,115,30,0,0,95,-8,6,6,45,0,8,0,1,1,30,-7,5,1,1,40,RIS_1
73,165,3,47,15,0,0,93,51,6,6,24,2,56,0,0,0,0,87,1,3,0,73,RIS_0
71,150,1,67,30,0,0,98,8,4,6,26,2,11,0,1,1,7,-6,4,2,0,33,RIS_0
64,179,3,80,24,0,0,97,26,6,6,16,2,19,0,2,2,46,93,5,2,1,71,RIS_0
67,163,7,78,5,1,0,90,11,6,5,19,1,55,0,0,0,1,84,1,3,0,52,RIS_1
76,205,25,88,9,0,0,91,6,4,6,6,0,64,18,0,0,69,73,1,3,0,100,RIS_0
63,129,29,91,3,1,1,59,25,6,6,13,0,29,0,1,1,90,-8,4,1,3,100,RIS_0
69,173,21,88,24,1,1,94,-7,6,6,26,0,43,0,5,5,57,70,6,5,1,88,RIS_0
59,83,2,65,19,0,0,89,2,4,6,26,4,52,0,2,1,88,72,6,3,4,86,RIS_0
66,37,1,69,17,1,1,92,62,0,2,17,4,15,0,2,2,3,90,3,2,0,73,RIS_0
77,177,10,76,22,0,0,100,-7,7,6,23,1,21,0,2,2,33,-7,5,1,1,37,RIS_0
85,136,16,91,24,0,0,100,-7,7,8,20,1,46,0,2,2,2,75,1,4,0,67,RIS_1
74,142,4,88,27,0,0,100,-6,7,8,30,2,21,0,0,0,4,90,2,2,0,50,RIS_1
74,184,1,98,38,1,0,98,1,6,6,39,6,23,0,1,1,3,89,5,2,0,32,RIS_1
87,374,21,179,10,0,0,100,-7,7,8,16,0,-4,-8,0,0,4,-9,1,1,0,32,RIS_1
87,107,8,66,21,0,0,100,-7,7,6,19,1,32,0,1,1,9,94,1,2,0,33,RIS_1
74,149,12,70,16,1,1,83,14,4,5,22,1,44,0,0,0,1,80,1,4,0,65,RIS_1
85,146,19,93,3,0,0,100,-7,7,8,1,0,40,0,1,0,3,-9,1,1,0,48,RIS_1
69,184,5,84,16,1,1,91,14,0,2,22,2,60,0,0,0,32,70,3,5,0,83,RIS_0
53,180,10,85,5,7,4,54,8,6,2,3,1,42,0,2,3,1,-7,1,1,-8,45,RIS_0
79,96,14,77,3,0,0,100,-7,7,8,14,1,46,0,2,2,53,-6,1,2,0,66,RIS_0
66,164,3,79,32,1,0,93,11,4,6,29,1,45,0,3,3,36,91,6,4,2,87,RIS_0
74,171,9,74,17,0,0,93,-7,6,6,9,3,18,0,0,0,1,-7,1,1,0,29,RIS_1
56,247,37,96,24,2,2,93,9,4,5,48,0,19,0,5,6,70,85,16,2,5,75,RIS_0
62,410,2,95,47,1,1,98,74,6,2,44,3,12,0,4,4,22,-7,8,2,2,60,RIS_0
79,-5,2,21,12,0,0,100,-7,7,8,13,2,44,0,2,2,31,92,2,2,0,80,RIS_1
58,154,4,66,16,2,1,78,1,4,2,19,3,40,0,2,2,70,87,8,3,3,92,RIS_0
80,216,0,76,31,0,0,96,-7,6,6,27,4,15,0,4,4,5,-9,3,1,0,33,RIS_1
54,170,19,78,16,1,1,59,3,4,5,17,0,32,0,1,1,96,-9,6,2,1,88,RIS_0
60,148,1,69,25,1,0,96,19,6,6,28,2,27,0,2,2,89,77,9,2,3,82,RIS_0
67,185,2,98,52,0,0,97,-7,6,7,39,6,31,0,1,1,65,89,9,5,4,78,RIS_1
69,173,9,78,9,0,0,95,4,6,6,16,1,53,15,0,0,24,93,2,2,0,70,RIS_0
55,166,6,64,17,0,0,92,7,4,6,28,1,20,0,3,3,95,-9,9,1,4,83,RIS_0
76,232,2,83,23,1,1,95,20,6,6,50,3,16,0,2,2,0,-6,3,1,0,22,RIS_1
61,257,1,77,64,1,1,97,23,6,5,55,3,27,0,2,2,44,73,8,5,2,74,RIS_1
69,105,4,18,16,0,0,95,-7,7,6,13,3,22,0,2,1,-9,-8,2,1,0,40,RIS_0
78,219,17,96,27,0,0,100,-7,7,8,18,0,44,0,2,2,30,72,3,4,0,73,RIS_1
74,220,3,75,46,0,0,100,-7,7,8,46,6,35,0,2,2,14,71,6,5,1,40,RIS_1
57,217,7,82,24,1,1,83,0,4,5,42,1,56,0,4,4,43,38,5,2,2,79,RIS_0
59,159,3,83,38,0,0,96,14,6,6,58,4,21,0,3,3,50,79,5,3,3,54,RIS_0
74,256,9,67,28,0,0,95,22,6,6,27,1,21,0,1,1,40,-8,5,2,2,54,RIS_0
71,141,4,78,12,2,2,90,60,6,5,10,3,54,0,7,4,26,103,2,4,0,100,RIS_0
79,131,7,124,12,0,0,100,-6,7,8,11,1,52,0,2,2,37,92,3,2,0,83,RIS_1
61,64,2,42,23,0,0,100,-7,6,8,27,7,37,0,6,3,81,91,5,5,2,100,RIS_0
63,99,3,45,14,0,0,100,-7,7,8,12,1,10,0,4,4,57,-7,3,-8,1,67,RIS_0
71,162,7,66,24,0,0,93,26,6,6,16,3,27,0,0,0,1,83,4,2,1,58,RIS_0
74,103,11,85,20,0,0,100,-7,7,8,19,0,57,16,0,0,77,64,2,2,1,100,RIS_0
73,257,11,96,40,0,0,100,-7,7,8,27,1,32,0,0,0,54,73,5,3,2,69,RIS_1
64,119,0,44,30,1,0,100,78,6,6,22,7,44,0,2,2,45,95,4,3,1,73,RIS_0
69,76,5,55,5,1,1,89,50,6,2,5,1,40,12,0,0,85,93,3,3,1,99,RIS_0
77,174,10,68,13,0,0,100,-6,7,8,16,1,58,0,0,0,63,68,6,2,2,100,RIS_0
59,93,1,41,31,1,1,92,10,0,5,20,6,10,0,0,0,5,97,5,3,0,60,RIS_0
59,521,3,79,35,1,1,95,-7,6,6,29,1,17,0,5,4,47,-8,8,1,3,72,RIS_0
91,159,20,111,12,0,0,100,-7,7,8,15,0,11,0,0,0,21,-7,2,1,0,24,RIS_0
80,383,6,125,19,0,0,100,-7,7,8,36,1,16,0,2,2,10,-9,5,-8,0,36,RIS_1
68,6,66,29,-1,1,0,100,-7,6,8,4,0,-2,0,1,1,-1,-8,0,1,-8,-9,RIS_0
76,189,1,117,42,0,0,100,-7,7,8,62,2,42,0,1,1,11,67,5,4,0,24,RIS_1
69,164,2,47,13,0,0,100,-7,7,8,20,1,43,0,2,2,66,91,3,2,1,99,RIS_0
55,323,8,100,46,1,1,80,2,4,2,56,1,15,0,2,2,74,-9,11,2,4,81,RIS_0
78,143,3,64,23,0,0,100,-7,7,8,21,2,45,0,0,0,24,77,2,4,0,82,RIS_1
66,134,11,93,23,0,0,86,25,6,6,27,0,18,0,1,1,51,65,4,2,1,84,RIS_0
57,197,16,105,28,0,0,96,3,4,6,26,0,43,0,0,0,94,73,9,4,3,84,RIS_0
73,212,9,96,13,0,0,100,-7,7,8,21,0,25,0,2,2,59,-7,6,1,1,67,RIS_0
75,24,5,84,3,1,1,100,-7,7,8,9,2,8,0,2,1,26,-7,3,1,0,23,RIS_1
81,211,5,77,11,0,0,100,-7,7,8,11,1,-5,0,1,1,16,-8,3,1,0,35,RIS_1
63,-9,1,13,14,1,1,100,-7,6,8,6,3,41,0,6,10,77,88,2,2,1,100,RIS_0
78,134,2,93,24,0,0,100,-7,7,8,34,2,56,0,2,2,13,73,3,4,0,67,RIS_1
84,437,8,105,42,0,0,100,-7,7,8,24,1,20,0,1,1,22,-9,5,1,1,45,RIS_1
83,171,13,97,25,0,0,95,6,4,6,24,1,50,0,2,2,0,-7,1,1,0,39,RIS_1
90,440,22,161,17,1,0,95,53,6,6,18,0,28,0,1,1,-1,-7,0,1,0,29,RIS_1
78,230,2,68,38,0,0,100,-7,7,8,43,4,14,0,1,1,39,91,5,3,1,70,RIS_1
54,64,9,39,21,0,0,100,-7,7,8,23,1,44,0,3,3,93,85,9,2,4,100,RIS_0
64,405,2,93,44,1,0,96,64,6,6,34,3,18,0,1,1,28,78,8,3,5,65,RIS_1
67,191,11,89,29,6,4,72,2,0,2,32,1,56,0,0,0,8,64,3,4,0,65,RIS_0
73,184,14,66,10,0,0,90,19,6,6,12,1,47,0,0,0,14,-8,1,2,0,49,RIS_0
75,153,7,63,26,1,1,96,65,6,2,40,3,42,18,0,0,6,84,3,5,0,70,RIS_1
51,146,1,51,38,0,0,100,-7,7,8,34,3,13,0,5,7,91,98,7,3,4,84,RIS_0
66,82,3,29,25,0,0,96,-7,6,6,23,4,38,0,0,0,6,98,4,3,0,36,RIS_0
75,145,3,49,25,0,0,94,4,4,6,32,7,15,0,3,3,21,88,4,2,0,38,RIS_0
70,180,4,87,23,1,0,89,9,6,5,22,1,56,0,1,1,44,72,4,3,1,76,RIS_0
76,517,11,111,41,0,0,100,-7,7,8,50,1,23,0,0,0,18,-9,8,1,1,29,RIS_1
77,387,3,128,36,0,0,95,-7,6,6,38,1,19,0,3,3,16,-8,4,1,0,39,RIS_1
75,85,2,16,24,0,0,100,-7,7,8,20,6,47,0,5,5,9,96,3,3,0,73,RIS_0
76,72,1,55,38,0,0,100,-7,7,8,31,8,33,0,1,1,18,101,6,4,0,36,RIS_1
57,72,6,38,9,2,1,81,23,0,2,12,2,10,0,1,1,99,-9,5,1,2,99,RIS_0
60,52,2,20,34,0,0,95,-8,7,6,21,4,48,0,3,3,100,77,6,5,2,89,RIS_0
82,559,9,115,35,0,0,95,-7,6,6,44,0,43,0,1,1,8,49,4,2,0,50,RIS_1
56,125,-2,66,31,4,2,91,11,0,2,32,3,59,0,7,8,83,67,5,5,2,85,RIS_0
78,297,24,87,23,0,0,96,22,6,6,31,0,46,0,3,3,18,52,4,3,1,68,RIS_0
83,159,43,122,10,0,0,91,24,6,6,12,0,39,0,0,0,26,-8,2,1,0,100,RIS_1
86,390,15,104,26,0,0,100,-7,7,8,15,1,22,0,1,0,10,-6,3,-8,0,12,RIS_1
72,430,14,88,18,1,1,94,35,6,6,20,1,36,0,5,4,9,-8,2,1,0,54,RIS_0
83,204,9,73,10,0,0,90,26,6,6,19,1,40,6,0,0,7,98,1,3,0,40,RIS_1
59,139,1,82,27,2,1,89,8,0,2,20,3,51,0,1,1,33,71,6,4,1,82,RIS_0
64,199,12,86,15,1,1,92,-7,6,2,16,0,14,0,4,7,92,-7,6,1,2,99,RIS_0
93,183,14,99,21,0,0,100,-7,7,8,27,0,40,0,2,2,1,81,1,2,0,32,RIS_1
75,212,16,87,28,0,0,100,-7,6,8,27,1,14,17,0,0,35,-9,8,1,3,73,RIS_1
63,112,5,38,12,1,1,100,-7,6,8,13,1,57,0,1,0,88,-8,6,1,3,100,RIS_0
58,71,2,17,9,0,0,90,6,4,6,20,1,45,0,2,2,116,97,4,2,2,100,RIS_0
60,107,1,87,36,1,1,91,5,4,2,43,4,43,0,7,5,21,93,6,5,1,81,RIS_0
57,160,13,89,18,0,0,71,1,4,6,9,1,19,19,0,0,40,-7,4,1,1,70,RIS_0
83,176,39,124,5,0,0,100,-7,7,8,5,0,89,19,0,0,11,8,1,2,-8,100,RIS_1
89,159,7,66,21,0,0,100,-6,7,8,24,1,52,20,0,0,5,83,1,4,0,71,RIS_1
85,194,8,106,20,0,0,100,-7,7,8,38,1,27,10,0,0,17,66,5,2,1,49,RIS_1
68,77,2,66,15,0,0,100,-7,7,8,17,4,22,0,2,2,43,100,5,2,3,76,RIS_0
70,149,3,52,21,0,0,92,6,4,6,17,3,8,0,3,3,56,-7,5,1,2,39,RIS_0
85,179,8,110,16,1,0,90,7,6,5,18,1,17,0,0,0,5,-8,1,1,0,40,RIS_1
66,175,6,73,19,4,2,77,25,6,2,19,1,58,0,2,1,2,60,1,4,-8,100,RIS_0
80,86,14,66,1,0,0,100,-7,7,8,-3,1,45,0,1,1,26,-6,2,1,0,100,RIS_0
59,146,1,20,5,2,2,91,80,6,2,13,3,58,0,3,3,84,88,5,1,2,100,RIS_0
68,204,1,51,25,0,0,100,-7,6,8,27,2,16,0,4,4,35,-7,6,1,2,72,RIS_0
78,60,1,29,10,0,0,100,-7,7,8,6,4,43,0,2,2,-2,98,0,3,0,74,RIS_0
67,148,25,97,5,4,4,65,59,6,2,5,0,47,0,4,4,14,-8,1,1,0,99,RIS_0
65,81,6,26,6,1,1,100,-7,7,8,4,1,42,0,2,2,106,-7,1,1,-8,100,RIS_0
85,212,8,81,26,0,0,100,-8,7,8,19,1,12,0,0,0,16,-8,3,1,1,72,RIS_1
90,157,17,102,10,0,0,100,-7,7,8,5,0,36,0,0,0,3,-9,2,1,0,21,RIS_1
78,195,10,92,8,1,0,89,11,4,5,12,1,32,0,1,1,2,75,1,2,0,33,RIS_1
81,88,13,11,0,0,0,100,-7,7,8,2,1,41,0,0,0,0,86,1,2,0,100,RIS_0
77,146,9,87,32,1,0,96,70,6,5,31,3,39,14,0,0,22,78,5,4,0,69,RIS_1
82,259,5,125,33,0,0,100,-7,7,8,30,1,32,18,0,0,4,78,5,3,0,63,RIS_1
65,329,2,100,52,4,1,98,10,0,2,36,2,45,0,1,1,32,82,6,5,0,56,RIS_1
72,212,4,61,14,1,0,91,8,6,5,19,2,12,8,0,0,-3,-8,3,1,0,32,RIS_1
59,138,14,101,16,1,1,78,2,4,2,15,0,17,0,0,0,98,-8,6,1,1,82,RIS_0
71,98,8,31,-3,0,0,89,-7,6,6,7,1,61,0,2,2,-9,-8,-9,1,-8,-9,RIS_0
69,34,13,13,2,4,1,71,-8,6,2,1,0,10,0,1,1,-1,-9,1,1,-8,100,RIS_0
89,207,6,90,21,0,0,100,-7,6,8,20,1,47,0,1,1,6,62,1,4,0,49,RIS_1
58,151,6,57,30,0,0,94,2,4,6,37,1,44,0,2,2,90,73,5,4,2,85,RIS_0
73,138,5,76,12,0,0,100,-7,7,8,26,1,44,0,1,1,48,78,2,2,1,68,RIS_0
74,143,5,55,24,0,0,97,-7,6,6,28,2,26,0,1,0,22,92,6,3,1,67,RIS_0
78,150,30,127,8,0,0,100,-7,7,8,12,0,61,0,0,0,59,74,2,2,0,99,RIS_1
84,7,2,12,5,0,0,100,-7,7,8,8,1,23,0,4,3,1,-8,1,1,0,98,RIS_1
79,163,15,87,29,0,0,100,-7,7,8,29,1,47,0,0,0,10,80,2,4,0,81,RIS_1
69,231,2,36,50,0,0,100,-7,7,8,32,4,13,0,3,3,72,77,5,3,3,51,RIS_0
72,160,1,26,16,1,0,89,12,6,5,27,3,58,7,0,0,15,94,2,4,0,65,RIS_0
65,169,8,74,17,1,0,89,12,4,5,17,1,53,0,2,2,61,77,4,3,1,83,RIS_0
62,250,21,94,32,6,4,73,2,4,2,36,0,46,0,1,1,89,33,5,4,2,90,RIS_0
69,233,14,94,21,1,0,94,0,4,5,49,0,19,0,0,0,1,-9,0,1,0,45,RIS_1
66,177,1,67,39,1,1,92,3,4,6,39,2,49,0,4,4,39,72,6,4,1,80,RIS_0
75,157,16,51,28,1,0,91,43,6,6,27,0,52,0,1,1,61,65,4,4,1,91,RIS_0
80,181,2,86,33,0,0,100,-7,7,8,84,3,27,0,0,0,27,94,6,4,1,54,RIS_1
68,113,3,26,25,0,0,96,-7,6,6,15,4,42,0,4,4,44,89,3,3,1,87,RIS_0
64,37,1,6,1,0,0,100,-7,7,8,6,1,48,0,3,3,90,-9,3,1,1,99,RIS_0
75,148,4,61,25,0,0,100,-7,7,8,29,2,49,10,0,0,58,73,6,4,1,87,RIS_1
57,238,3,76,52,1,1,92,9,6,5,77,3,44,0,6,7,75,82,9,5,3,90,RIS_0
60,188,22,97,15,1,1,65,2,4,5,21,0,-1,0,1,1,90,-7,9,-8,3,100,RIS_0
65,242,11,101,24,0,0,100,-8,7,8,27,1,18,0,1,0,61,-8,8,1,4,76,RIS_0
73,97,2,57,5,1,1,90,65,6,5,2,1,12,0,4,8,9,-8,1,1,0,21,RIS_0
65,184,4,28,40,0,0,97,54,6,6,33,6,18,0,1,1,38,84,9,3,3,71,RIS_0
74,105,-1,47,26,0,0,97,15,6,6,35,4,49,0,1,1,15,87,3,5,0,74,RIS_0
73,-7,2,28,5,0,0,100,-7,7,8,3,3,16,0,2,2,63,-9,5,1,1,76,RIS_0
59,133,4,104,5,4,1,63,8,0,2,15,1,32,0,4,4,51,-8,3,1,1,85,RIS_0
91,349,18,114,44,0,0,100,-7,7,8,55,0,27,0,0,0,2,43,3,3,0,39,RIS_1
65,47,8,49,6,1,0,90,24,6,6,8,1,23,0,1,1,70,-9,2,1,0,99,RIS_0
64,88,2,69,15,0,0,95,3,4,6,22,6,48,0,2,2,48,99,5,4,1,73,RIS_0
60,73,2,44,20,0,0,89,0,4,6,23,4,19,0,2,2,41,93,6,2,2,83,RIS_0
53,157,4,71,34,1,1,88,2,4,2,39,6,30,0,1,1,41,89,8,4,1,72,RIS_0
77,187,3,38,21,0,0,100,-7,7,8,22,2,51,0,1,1,22,93,3,4,0,82,RIS_1
