index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
1054.0,28,EMP_1,GRA_0,800000,4,0,FRE_1,EVE_0,0
1055.0,31,EMP_1,GRA_0,1750000,7,0,FRE_0,EVE_0,0
1056.0,29,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,1
1057.0,28,EMP_0,GRA_0,600000,7,1,FRE_0,EVE_0,1
1058.0,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1059.0,29,EMP_1,GRA_0,1050000,2,1,FRE_1,EVE_0,0
1060.0,26,EMP_1,GRA_0,500000,2,1,FRE_0,EVE_0,0
1061.0,26,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
1062.0,28,EMP_1,GRA_0,1750000,5,1,FRE_0,EVE_1,0
1063.0,34,EMP_1,GRA_0,1500000,4,1,FRE_1,EVE_1,1
1064.0,30,EMP_1,GRA_1,750000,3,1,FRE_0,EVE_0,1
1065.0,28,EMP_1,GRA_0,1450000,5,0,FRE_1,EVE_1,1
1066.0,33,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0,1
1067.0,29,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1068.0,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1069.0,28,EMP_1,GRA_0,900000,6,1,FRE_1,EVE_0,0
1070.0,28,EMP_1,GRA_0,650000,2,1,FRE_0,EVE_0,1
1071.0,26,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1072.0,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0,0
1073.0,34,EMP_1,GRA_1,750000,3,0,FRE_1,EVE_0,0
1074.0,26,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1075.0,34,EMP_1,GRA_0,1000000,5,1,FRE_0,EVE_0,0
1076.0,28,EMP_1,GRA_0,800000,7,0,FRE_0,EVE_0,0
1077.0,28,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
1078.0,30,EMP_1,GRA_1,650000,7,0,FRE_0,EVE_0,0
1079.0,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
1080.0,28,EMP_1,GRA_0,1200000,5,0,FRE_1,EVE_0,1
1081.0,32,EMP_0,GRA_0,800000,3,1,FRE_1,EVE_0,0
1082.0,35,EMP_0,GRA_0,1100000,8,0,FRE_1,EVE_0,1
1083.0,25,EMP_1,GRA_1,600000,4,0,FRE_1,EVE_1,0
1084.0,28,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,0
1085.0,25,EMP_1,GRA_1,1700000,5,0,FRE_1,EVE_0,1
1086.0,34,EMP_1,GRA_0,1050000,4,1,FRE_0,EVE_0,0
1087.0,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_1,0
1088.0,28,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0,0
1089.0,34,EMP_1,GRA_0,1000000,4,0,FRE_1,EVE_0,0
1090.0,28,EMP_1,GRA_0,600000,5,0,FRE_1,EVE_0,1
1091.0,32,EMP_0,GRA_0,850000,7,0,FRE_1,EVE_1,1
1092.0,31,EMP_1,GRA_0,1250000,3,0,FRE_0,EVE_0,0
1093.0,35,EMP_1,GRA_1,950000,4,0,FRE_0,EVE_0,1
1094.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1095.0,27,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0,1
1096.0,31,EMP_1,GRA_0,950000,5,1,FRE_0,EVE_0,0
1097.0,27,EMP_0,GRA_0,750000,4,0,FRE_1,EVE_0,0
1098.0,31,EMP_0,GRA_0,400000,6,1,FRE_0,EVE_0,1
1099.0,31,EMP_1,GRA_0,1250000,7,1,FRE_0,EVE_0,0
1100.0,34,EMP_1,GRA_0,1500000,4,1,FRE_1,EVE_1,1
1101.0,34,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,0
1102.0,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1103.0,31,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
1104.0,27,EMP_0,GRA_0,850000,4,1,FRE_0,EVE_0,0
1105.0,34,EMP_1,GRA_0,850000,4,0,FRE_0,EVE_0,0
1106.0,28,EMP_1,GRA_0,700000,4,0,FRE_1,EVE_0,0
1107.0,26,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,1
1108.0,32,EMP_0,GRA_0,350000,2,0,FRE_0,EVE_0,0
1109.0,33,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,1
1110.0,31,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1111.0,32,EMP_0,GRA_0,350000,6,0,FRE_0,EVE_0,0
1112.0,31,EMP_1,GRA_0,950000,6,0,FRE_0,EVE_0,0
1113.0,27,EMP_1,GRA_1,350000,4,1,FRE_0,EVE_0,0
1114.0,34,EMP_0,GRA_0,1100000,2,0,FRE_0,EVE_0,0
1115.0,34,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
1116.0,28,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
1117.0,31,EMP_1,GRA_0,950000,4,0,FRE_0,EVE_0,0
1118.0,31,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_1,0
1119.0,28,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
1120.0,25,EMP_1,GRA_1,600000,3,1,FRE_0,EVE_0,0
1121.0,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,1
1122.0,26,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,0
1123.0,28,EMP_1,GRA_0,800000,7,0,FRE_0,EVE_0,0
1124.0,27,EMP_0,GRA_0,850000,4,1,FRE_1,EVE_1,1
1125.0,27,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_1,0
1126.0,26,EMP_1,GRA_0,1300000,5,0,FRE_0,EVE_0,0
1127.0,25,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
1128.0,33,EMP_1,GRA_0,550000,5,0,FRE_0,EVE_0,1
1129.0,29,EMP_1,GRA_0,1150000,5,1,FRE_1,EVE_0,0
1130.0,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
1131.0,27,EMP_0,GRA_0,1050000,3,0,FRE_1,EVE_0,1
1132.0,29,EMP_1,GRA_0,1050000,2,0,FRE_0,EVE_0,0
1133.0,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0,1
1134.0,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1135.0,27,EMP_1,GRA_1,350000,7,0,FRE_0,EVE_0,0
1136.0,26,EMP_1,GRA_0,1500000,2,0,FRE_1,EVE_1,1
1137.0,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,0
1138.0,25,EMP_1,GRA_1,1350000,6,0,FRE_0,EVE_1,1
1139.0,33,EMP_0,GRA_0,800000,6,1,FRE_0,EVE_0,1
1140.0,31,EMP_0,GRA_0,1500000,7,0,FRE_1,EVE_1,0
1141.0,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1142.0,31,EMP_0,GRA_1,350000,3,0,FRE_0,EVE_0,0
1143.0,34,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1144.0,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
1145.0,26,EMP_1,GRA_0,1400000,9,1,FRE_0,EVE_1,1
1146.0,34,EMP_0,GRA_0,1300000,8,0,FRE_0,EVE_0,1
1147.0,34,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1148.0,25,EMP_1,GRA_1,1150000,8,0,FRE_0,EVE_0,0
1149.0,34,EMP_1,GRA_1,1400000,5,1,FRE_0,EVE_1,1
1150.0,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0,1
1151.0,32,EMP_0,GRA_0,850000,6,0,FRE_0,EVE_0,0
1152.0,33,EMP_0,GRA_0,650000,3,0,FRE_0,EVE_0,1
1153.0,29,EMP_1,GRA_0,900000,6,0,FRE_1,EVE_0,1
1154.0,29,EMP_1,GRA_0,1100000,7,1,FRE_1,EVE_0,1
1155.0,31,EMP_0,GRA_0,400000,7,0,FRE_0,EVE_0,0
1156.0,31,EMP_0,GRA_1,400000,4,1,FRE_0,EVE_0,0
1157.0,25,EMP_1,GRA_0,1700000,4,1,FRE_1,EVE_0,1
1158.0,34,EMP_1,GRA_0,1300000,5,0,FRE_0,EVE_0,0
1159.0,28,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1160.0,27,EMP_0,GRA_0,900000,4,0,FRE_0,EVE_0,0
1161.0,29,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,1
1162.0,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
1163.0,33,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
1164.0,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0,0
1165.0,28,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0,0
1166.0,34,EMP_1,GRA_0,1000000,7,0,FRE_0,EVE_0,1
1167.0,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0,1
1168.0,33,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1169.0,33,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,1
1170.0,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0,1
1171.0,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1172.0,28,EMP_1,GRA_0,800000,2,0,FRE_0,EVE_0,0
1173.0,31,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,0
1174.0,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0,1
1175.0,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1,1
1176.0,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0,0
1177.0,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1178.0,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
1179.0,28,EMP_1,GRA_0,650000,4,0,FRE_0,EVE_0,0
1180.0,33,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1181.0,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0,0
1182.0,31,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1183.0,33,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,0
1184.0,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,1
1185.0,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,1
1186.0,31,EMP_0,GRA_1,350000,3,1,FRE_0,EVE_0,0
1187.0,29,EMP_1,GRA_0,1200000,7,1,FRE_0,EVE_0,0
1188.0,29,EMP_1,GRA_0,600000,5,1,FRE_0,EVE_0,0
1189.0,32,EMP_0,GRA_0,800000,9,0,FRE_0,EVE_1,1
1190.0,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0,0
1191.0,31,EMP_1,GRA_0,1250000,6,0,FRE_1,EVE_0,1
1192.0,28,EMP_0,GRA_0,300000,8,0,FRE_0,EVE_0,0
1193.0,31,EMP_1,GRA_0,1400000,4,1,FRE_0,EVE_1,0
1194.0,25,EMP_1,GRA_0,1700000,2,1,FRE_1,EVE_0,1
1195.0,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0,1
1196.0,29,EMP_1,GRA_0,600000,5,0,FRE_0,EVE_0,0
1197.0,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0,0
1198.0,27,EMP_0,GRA_0,500000,5,0,FRE_0,EVE_0,0
1199.0,26,EMP_0,GRA_0,500000,5,1,FRE_0,EVE_0,0
1200.0,26,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,0
1201.0,25,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0,0
1202.0,34,EMP_1,GRA_1,1400000,7,1,FRE_0,EVE_1,1
1203.0,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1204.0,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,1
1205.0,27,EMP_0,GRA_0,850000,5,1,FRE_0,EVE_1,0
1206.0,26,EMP_1,GRA_0,600000,7,0,FRE_0,EVE_0,0
1207.0,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
1208.0,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0,0
1209.0,25,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
1210.0,34,EMP_1,GRA_0,1000000,9,0,FRE_0,EVE_0,0
1211.0,32,EMP_0,GRA_0,350000,7,0,FRE_0,EVE_0,0
1212.0,31,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,0
1213.0,26,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1,1
1214.0,28,EMP_1,GRA_0,800000,6,1,FRE_0,EVE_0,0
1215.0,34,EMP_1,GRA_0,700000,3,0,FRE_1,EVE_0,0
1216.0,28,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0,0
1217.0,28,EMP_1,GRA_0,1150000,2,1,FRE_1,EVE_0,0
1218.0,28,EMP_1,GRA_0,550000,8,0,FRE_0,EVE_0,0
1219.0,29,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0,0
1220.0,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0,1
1221.0,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1222.0,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
1223.0,32,EMP_0,GRA_0,350000,4,0,FRE_0,EVE_0,0
1224.0,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_1,1
1225.0,28,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
1226.0,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1227.0,32,EMP_0,GRA_0,900000,6,0,FRE_0,EVE_0,0
1228.0,31,EMP_1,GRA_0,1750000,4,0,FRE_0,EVE_0,0
1229.0,32,EMP_0,GRA_0,350000,3,1,FRE_0,EVE_0,0
1230.0,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1231.0,30,EMP_1,GRA_1,650000,3,1,FRE_0,EVE_0,0
1232.0,31,EMP_0,GRA_0,400000,4,0,FRE_0,EVE_0,0
1233.0,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
1234.0,35,EMP_1,GRA_1,800000,3,0,FRE_1,EVE_0,0
1235.0,34,EMP_1,GRA_0,700000,5,1,FRE_0,EVE_0,0
1236.0,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0,0
1237.0,33,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1238.0,33,EMP_1,GRA_0,550000,4,0,FRE_1,EVE_0,0
1239.0,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0,0
1240.0,29,EMP_1,GRA_0,1200000,5,0,FRE_1,EVE_0,1
1241.0,35,EMP_1,GRA_1,800000,7,1,FRE_0,EVE_1,1
1242.0,25,EMP_1,GRA_1,1150000,5,0,FRE_0,EVE_0,0
1243.0,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,1
1244.0,34,EMP_0,GRA_0,1300000,5,0,FRE_0,EVE_0,0
1245.0,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
1246.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1247.0,25,EMP_1,GRA_1,600000,4,1,FRE_1,EVE_0,0
1248.0,31,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0,0
1249.0,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1250.0,32,EMP_0,GRA_0,800000,7,0,FRE_0,EVE_0,0
1251.0,32,EMP_0,GRA_0,900000,4,0,FRE_1,EVE_0,0
1252.0,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0,1
1253.0,35,EMP_1,GRA_1,950000,3,0,FRE_1,EVE_0,1
1254.0,35,EMP_0,GRA_0,900000,7,1,FRE_1,EVE_0,1
1255.0,28,EMP_1,GRA_0,1100000,6,1,FRE_0,EVE_0,0
1256.0,28,EMP_1,GRA_0,900000,4,0,FRE_0,EVE_0,1
1257.0,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,0
1258.0,31,EMP_0,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1259.0,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,0
1260.0,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0,1
1261.0,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,1
1262.0,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1,0
1263.0,33,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
1264.0,31,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
1265.0,28,EMP_1,GRA_0,1450000,9,0,FRE_1,EVE_1,1
1266.0,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
1267.0,28,EMP_1,GRA_0,700000,7,1,FRE_1,EVE_1,1
1268.0,25,EMP_1,GRA_0,1400000,7,0,FRE_0,EVE_1,1
1269.0,28,EMP_0,GRA_0,600000,9,0,FRE_0,EVE_0,1
1270.0,25,EMP_1,GRA_1,1700000,5,1,FRE_1,EVE_1,0
1271.0,28,EMP_1,GRA_0,1150000,8,0,FRE_1,EVE_0,0
1272.0,28,EMP_1,GRA_0,800000,6,1,FRE_1,EVE_0,0
1273.0,33,EMP_1,GRA_0,1400000,2,1,FRE_0,EVE_1,1
1274.0,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1275.0,31,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1276.0,25,EMP_0,GRA_0,750000,3,1,FRE_0,EVE_0,0
1277.0,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0,1
1278.0,34,EMP_1,GRA_0,1000000,5,0,FRE_1,EVE_0,0
1279.0,28,EMP_1,GRA_0,700000,5,0,FRE_0,EVE_0,0
1280.0,32,EMP_0,GRA_0,800000,5,1,FRE_0,EVE_0,1
1281.0,34,EMP_1,GRA_0,1050000,5,1,FRE_0,EVE_0,0
1282.0,30,EMP_1,GRA_1,1450000,7,1,FRE_1,EVE_1,1
1283.0,33,EMP_0,GRA_0,1100000,8,0,FRE_0,EVE_0,1
1284.0,27,EMP_1,GRA_1,1000000,3,1,FRE_0,EVE_0,0
1285.0,34,EMP_1,GRA_0,1500000,7,1,FRE_1,EVE_1,1
1286.0,31,EMP_0,GRA_0,1300000,2,0,FRE_1,EVE_0,1
1287.0,29,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_1,0
1288.0,34,EMP_1,GRA_1,1300000,6,0,FRE_0,EVE_0,1
1289.0,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0,1
1290.0,28,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
1291.0,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
1292.0,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1293.0,25,EMP_1,GRA_1,600000,3,0,FRE_0,EVE_0,1
1294.0,26,EMP_1,GRA_0,450000,7,0,FRE_0,EVE_0,1
1295.0,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,1
1296.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
1297.0,30,EMP_1,GRA_1,550000,8,0,FRE_0,EVE_0,0
1298.0,25,EMP_1,GRA_0,1800000,7,1,FRE_1,EVE_0,1
1299.0,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1300.0,27,EMP_1,GRA_1,600000,6,0,FRE_0,EVE_0,1
1301.0,33,EMP_0,GRA_0,650000,4,0,FRE_0,EVE_1,1
1302.0,26,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
1303.0,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0,1
1304.0,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1305.0,25,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1306.0,31,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1307.0,31,EMP_0,GRA_0,1200000,2,1,FRE_0,EVE_0,0
1308.0,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0,1
1309.0,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0,0
1310.0,28,EMP_1,GRA_0,700000,3,0,FRE_0,EVE_0,1
1311.0,35,EMP_1,GRA_1,800000,4,1,FRE_0,EVE_0,0
1312.0,31,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1313.0,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
1314.0,33,EMP_1,GRA_0,550000,5,1,FRE_0,EVE_0,0
1315.0,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1316.0,30,EMP_1,GRA_1,750000,3,1,FRE_0,EVE_0,1
1317.0,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1318.0,28,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
1319.0,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,0
1320.0,28,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
1321.0,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1322.0,33,EMP_1,GRA_0,550000,4,1,FRE_0,EVE_0,0
1323.0,29,EMP_1,GRA_0,350000,5,1,FRE_0,EVE_0,0
1324.0,27,EMP_1,GRA_1,1000000,6,0,FRE_0,EVE_0,0
1325.0,34,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1326.0,31,EMP_1,GRA_0,1350000,3,0,FRE_1,EVE_1,1
1327.0,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1328.0,28,EMP_1,GRA_0,700000,6,1,FRE_0,EVE_0,0
1329.0,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1330.0,31,EMP_1,GRA_0,1400000,3,0,FRE_1,EVE_1,1
1331.0,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0,1
1332.0,28,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0,0
1333.0,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
1334.0,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0,0
1335.0,31,EMP_0,GRA_0,1200000,7,0,FRE_0,EVE_0,0
1336.0,29,EMP_1,GRA_0,350000,3,0,FRE_0,EVE_0,1
1337.0,33,EMP_0,GRA_0,1000000,6,0,FRE_1,EVE_0,0
1338.0,28,EMP_0,GRA_0,300000,7,1,FRE_0,EVE_0,0
1339.0,31,EMP_0,GRA_1,400000,5,0,FRE_0,EVE_0,0
1340.0,28,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0,0
1341.0,25,EMP_1,GRA_0,1700000,3,0,FRE_1,EVE_0,1
1342.0,26,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1343.0,28,EMP_1,GRA_0,750000,3,0,FRE_0,EVE_0,0
1344.0,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
1345.0,34,EMP_1,GRA_0,1000000,8,0,FRE_0,EVE_0,1
1346.0,28,EMP_1,GRA_0,500000,3,1,FRE_0,EVE_0,0
1347.0,34,EMP_1,GRA_0,850000,5,1,FRE_0,EVE_0,0
1348.0,34,EMP_1,GRA_0,1000000,5,1,FRE_1,EVE_0,0
1349.0,27,EMP_1,GRA_1,350000,4,0,FRE_0,EVE_0,0
1350.0,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
1351.0,31,EMP_0,GRA_0,1500000,6,0,FRE_1,EVE_1,1
1352.0,33,EMP_0,GRA_0,1000000,4,1,FRE_0,EVE_0,0
1353.0,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
1354.0,33,EMP_0,GRA_0,1100000,4,0,FRE_0,EVE_0,1
1355.0,34,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1356.0,28,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_0,0
1357.0,31,EMP_0,GRA_1,400000,4,1,FRE_0,EVE_0,0
1358.0,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,1
1359.0,29,EMP_1,GRA_0,1050000,9,0,FRE_0,EVE_0,0
1360.0,29,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,1
1361.0,30,EMP_1,GRA_1,1450000,2,1,FRE_1,EVE_1,1
1362.0,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0,0
1363.0,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0,1
1364.0,34,EMP_1,GRA_0,1000000,3,1,FRE_0,EVE_0,0
1365.0,28,EMP_1,GRA_0,1450000,6,1,FRE_1,EVE_1,1
1366.0,27,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_1,0
1367.0,31,EMP_1,GRA_0,1250000,8,0,FRE_0,EVE_0,0
1368.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
1369.0,28,EMP_1,GRA_0,1250000,2,0,FRE_1,EVE_0,0
1370.0,33,EMP_0,GRA_0,1000000,7,1,FRE_0,EVE_0,1
1371.0,29,EMP_1,GRA_0,1200000,5,1,FRE_0,EVE_0,0
1372.0,29,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,0
1373.0,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
1374.0,29,EMP_1,GRA_0,900000,7,0,FRE_1,EVE_0,0
1375.0,27,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0,0
1376.0,27,EMP_0,GRA_0,500000,8,0,FRE_0,EVE_0,0
1377.0,32,EMP_0,GRA_0,850000,9,0,FRE_1,EVE_0,1
1378.0,33,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
1379.0,31,EMP_1,GRA_0,900000,4,1,FRE_0,EVE_0,0
1380.0,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1381.0,28,EMP_1,GRA_0,750000,4,0,FRE_1,EVE_1,0
1382.0,28,EMP_1,GRA_0,1450000,5,0,FRE_1,EVE_1,1
1383.0,34,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,1
1384.0,28,EMP_1,GRA_0,1250000,5,0,FRE_0,EVE_0,0
1385.0,28,EMP_1,GRA_0,1150000,4,0,FRE_0,EVE_0,0
1386.0,30,EMP_1,GRA_1,550000,3,1,FRE_0,EVE_0,0
1387.0,35,EMP_0,GRA_0,1100000,3,0,FRE_0,EVE_0,0
1388.0,31,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1389.0,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1390.0,32,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_0,0
1391.0,25,EMP_1,GRA_1,1150000,6,0,FRE_0,EVE_0,1
1392.0,28,EMP_1,GRA_0,1250000,4,0,FRE_1,EVE_0,0
1393.0,28,EMP_0,GRA_0,300000,6,1,FRE_0,EVE_0,0
1394.0,28,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,1
1395.0,33,EMP_0,GRA_0,400000,8,0,FRE_0,EVE_0,1
1396.0,28,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
